word,relative freq (lyrics / general usage),general usage absolute freq,pop lyrics absolute freq
"collected",0.0429302687899042,1122,1
"15",0.04306460579550514,4474,4
"gene",0.04319978617244171,7805,7
"23",0.04323856515464318,2228,2
"located",0.043551321502958866,1106,1
"unique",0.043551321502958866,1106,1
"themselves",0.043729243379275994,2203,2
"charge",0.043828718455207014,1099,1
"risk",0.044654908759832364,3236,3
"sort",0.0446963454212241,3233,3
"raised",0.04472401261120938,1077,1
"probably",0.04483502474303988,6446,6
"figure",0.045270452614917765,7448,7
"click",0.04535570770458804,2124,2
"thirty",0.04574336332599478,1053,1
"ancient",0.046005502943908795,1047,1
"indicated",0.04627066434416187,1041,1
"value",0.04628548518475898,3122,3
"democrats",0.04631515536756972,1040,1
"e-mail",0.04644914328087995,1037,1
"major",0.04692426846787385,4106,4
"film",0.04717704366530118,2042,2
"percentage",0.04717704366530118,1021,1
"museum",0.04726963845169038,2038,2
"commercial",0.047455922741155177,1015,1
"added",0.0480476424760823,2005,2
"japanese",0.048167761582272504,1000,1
"usually",0.04845851265822184,2982,3
"person",0.048491035149938765,2980,3
"clinical",0.04850731277167422,1986,2
"business",0.048531749705060453,3970,4
"avoid",0.04976008427920713,968,1
"90",0.050174751648200525,960,1
"monica",0.050332039270922155,957,1
"disease",0.05089936060120378,2839,3
"exchange",0.05097117627753704,945,1
"survival",0.051296870694645905,939,1
"promoter",0.05146128374174413,936,1
"safety",0.05162675410747321,933,1
"less",0.051825135425131806,6506,7
"classes",0.051849043683824016,929,1
"attempt",0.05190491549813847,928,1
"12",0.05190491549813848,4640,5
"core",0.05241323349539989,919,1
"ideas",0.05269995796747538,914,1
"29",0.05272880304572797,1827,2
"protection",0.052873503383394624,911,1
"rural",0.05304819557518998,908,1
"construction",0.05310668311165657,907,1
"either",0.05314574650489795,5438,6
"jewish",0.05316529975968268,906,1
"culture",0.0532044494649549,2716,3
"army",0.05322404594726243,905,1
"consider",0.053549484805194565,1799,2
"forces",0.05357926761098165,899,1
"temple",0.05381872802488548,895,1
"absolutely",0.054060338476175654,891,1
"march",0.054242974754811386,1776,2
"average",0.05436541939308409,2658,3
"emergency",0.05442684924550566,885,1
"security",0.054938992394950106,3507,4
"depends",0.055174984630323595,873,1
"studied",0.055174984630323595,873,1
"writes",0.055301678050829514,871,1
"sensitive",0.05536524319801437,870,1
"receive",0.055428954640129466,869,1
"21",0.05551413167376778,2603,3
"compare",0.05581432396555331,863,1
"confirmed",0.055879073761337016,862,1
"following",0.05599274813399884,3441,4
"goal",0.0560090250956657,860,1
"vice",0.056336563254119884,855,1
"44",0.05640253112678279,854,1
"demand",0.056468653672066244,853,1
"map",0.056468653672066244,853,1
"art",0.056534931434592144,2556,3
"frequently",0.05673470151033275,849,1
"gift",0.05680160563947229,848,1
"homes",0.05693588839512116,846,1
"often",0.057438303818593495,4193,5
"buildings",0.05754810224883214,837,1
"cities",0.05768594201469761,835,1
"which",0.057942306845384116,29927,36
"television",0.057963612012361616,1662,2
"gotten",0.05817362509936293,828,1
"medicine",0.05845602133770935,824,1
"rights",0.05892080927495107,1635,2
"chinese",0.05902911958611826,1632,2
"san",0.059101547953708596,1630,2
"august",0.05917415427797605,814,1
"account",0.05957669954517317,1617,2
"constant",0.05961356631469369,808,1
"ra",0.059910151221731975,804,1
"fed",0.059910151221731975,804,1
"port",0.06020970197784063,800,1
"obviously",0.06036060348655702,798,1
"aids",0.06043633824626412,797,1
"confidence",0.06074118736730454,793,1
"tel",0.06097185010414241,790,1
"sales",0.06104912748070026,789,1
"enjoyed",0.06104912748070026,789,1
"60",0.06112660099273161,1576,2
"restaurants",0.06112660099273161,788,1
"moral",0.06143847140595983,784,1
"weekly",0.06151693688668263,783,1
"transcription",0.06159560304638428,1564,2
"design",0.06170080475952926,2342,3
"loss",0.06183281332769256,1558,2
"goals",0.06191228995150708,778,1
"24",0.06211187824922309,3102,4
"widely",0.062232250106295225,774,1
"stress",0.06263688112129065,769,1
"closely",0.06271843956025065,768,1
"central",0.06293697070854422,2296,3
"transfer",0.06296439422519282,765,1
"leading",0.06296439422519282,1530,2
"nursing",0.06304680835375982,764,1
"achieve",0.06321228554104003,762,1
"among",0.06345019403009174,5314,7
"tower",0.06388297292078582,754,1
"technology",0.06402449479256425,2257,3
"copy",0.06405287444451131,752,1
"entirely",0.06405287444451131,752,1
"scandal",0.06413816455695408,751,1
"available",0.06415524984319727,3754,5
"markets",0.06439540318485629,748,1
"upper",0.06448160854387217,747,1
"evolution",0.06456804501645108,746,1
"accounts",0.06465471353325168,745,1
"headline",0.06491612073082548,742,1
"personal",0.0651796503143065,2217,3
"throughout",0.06562365338184264,1468,2
"st",0.06575803628979182,1465,2
"46",0.06589297070078318,731,1
"detail",0.06616450766795674,728,1
"goods",0.06625551799487277,727,1
"taxes",0.06625551799487277,1454,2
"offer",0.06634677903894284,1452,2
"newspapers",0.06643829183761725,725,1
"christian",0.06671435122198408,722,1
"common",0.06687644787542173,2881,4
"entertainment",0.06736749871646504,715,1
"fish",0.06741464182263472,1429,2
"continues",0.06755646785732469,713,1
"accurate",0.06803356155688207,708,1
"ii",0.06856620865803915,2810,4
"vast",0.06890953016061875,699,1
"continue",0.06900825441586318,1396,2
"information",0.06902473596695367,8374,12
"further",0.06908743772557732,3486,5
"eastern",0.06920655399751796,696,1
"broad",0.06940599651624281,694,1
"1992",0.06970732501052461,691,1
"minimum",0.07001128136958212,688,1
"completed",0.07031790012010584,685,1
"present",0.070627216396294,4092,6
"responsible",0.07073092743358665,1362,2
"iv",0.07104389613904499,678,1
"serious",0.07104389613904499,1356,2
"nations",0.07135964678855186,675,1
"listed",0.07146552163541915,674,1
"italian",0.07146552163541915,674,1
"decline",0.07146552163541915,674,1
"dogs",0.07167821664028647,672,1
"washington",0.07180287440835653,4025,6
"10",0.07194229052415489,10043,15
"eighty",0.07199964362073617,669,1
"beaches",0.0722155346061057,667,1
"introduced",0.0726512241059917,663,1
"nor",0.07292620981419001,1321,2
"gain",0.07309220270451064,659,1
"month",0.0731291926856364,1976,3
"debt",0.07387693494213575,652,1
"council",0.0742184307893259,649,1
"writers",0.07444785406842735,647,1
"chief",0.07450543168178268,1293,2
"magazines",0.07479466084203805,644,1
"due",0.07482370731226796,2575,4
"speaking",0.07514471385689939,641,1
"whether",0.07581494477797353,5718,9
"limits",0.07597438735374212,634,1
"itself",0.07636585268691637,2523,4
"reviewed",0.07670025729661227,628,1
"several",0.07675457759214813,5648,9
"audience",0.07694530604196885,626,1
"controlled",0.077068418531636,625,1
"network",0.07731582918502809,1246,2
"unless",0.07762733534612813,1241,2
"hotels",0.07781544682111874,619,1
"henry",0.07794136178361247,618,1
"cost",0.07830034394300597,3691,6
"payment",0.07832156354841058,615,1
"china",0.07870549278149103,1836,3
"meanwhile",0.07896354357749591,610,1
"state",0.07898512421252667,7318,12
"course",0.0790211181626782,5486,9
"columns",0.07909320456859195,609,1
"works",0.07935380820802719,1821,3
"narrow",0.07961613484673141,605,1
"uh",0.07967308232572232,67107,111
"effect",0.07972909223833234,4229,7
"foreign",0.07974794963952403,1812,3
"web",0.07983606892089365,1810,3
"argue",0.0801460259272421,601,1
"church",0.08032422720779185,1799,3
"plastic",0.0804136253460309,599,1
"question",0.0806604994400321,3583,6
"justice",0.08086361765350727,1787,3
"stable",0.08095422114667648,595,1
"decision",0.08219754536223979,1758,3
"nixon",0.08247904380526114,584,1
"union",0.08247904380526114,1168,2
"received",0.08257330556961001,1750,3
"classic",0.08262051729377788,583,1
"employed",0.08262051729377788,583,1
"doctors",0.08290492527069278,581,1
"law",0.08292531507031667,4066,7
"companies",0.0829406140030521,2323,4
"office",0.08304786479702156,3480,6
"unable",0.08319129806955528,579,1
"mouse",0.08367300795994066,1727,3
"press",0.08373361422385485,2301,4
"cap",0.08391596094472561,574,1
"whom",0.0842093733955813,1144,2
"society",0.0844061242680009,1712,3
"problem",0.08452338071028297,4559,8
"draft",0.08480239715188821,568,1
"spain",0.08495196046256175,567,1
"offices",0.08540383259268175,564,1
"lack",0.08550490221705179,1690,3
"credit",0.08555552678911636,1689,3
"trade",0.08575862596250299,1685,3
"principal",0.08616773091640877,559,1
"shown",0.08628778945868881,5024,9
"arts",0.08647713030928636,557,1
"acts",0.08647713030928636,557,1
"surrounding",0.08663266471631745,556,1
"newspaper",0.08710264300591773,1106,2
"unusual",0.08741880504949638,551,1
"western",0.08757774833140455,1650,3
"difference",0.08757774833140455,2750,5
"death",0.08816551845443411,3278,6
"advance",0.08838121391242662,545,1
"stated",0.0885436793791774,544,1
"deal",0.08870674324543738,2172,4
"guilty",0.08887040882338101,542,1
"stages",0.08887040882338101,542,1
"spanish",0.08903467944967192,1082,2
"classical",0.08903467944967192,541,1
"overnight",0.08903467944967192,541,1
"charged",0.08903467944967192,541,1
"frame",0.08903467944967192,541,1
"series",0.08919955848568983,1620,3
"animals",0.08919955848568983,1620,3
"mass",0.08928222721459222,1079,2
"tool",0.08936504931775975,539,1
"strains",0.08944802522241876,1077,2
"idea",0.08973129951988172,2684,5
"claimed",0.08986522683259797,536,1
"14",0.09000516022847557,3211,6
"books",0.090117421108087,2138,4
"assistance",0.09054090522983554,1064,2
"extreme",0.09054090522983554,532,1
"tradition",0.09071141540917609,531,1
"raising",0.09139992710108634,527,1
"existence",0.0915736912210504,526,1
"project",0.09198172167206717,1571,3
"character",0.09263031073513944,1040,2
"mar",0.0929879567225338,518,1
"base",0.0931077865636711,1552,3
"form",0.09328811152150907,3098,6
"francisco",0.09334837515944285,516,1
"carrying",0.09334837515944285,516,1
"perspective",0.09334837515944285,516,1
"besides",0.09334837515944285,516,1
"opportunity",0.09334837515944285,1032,2
"section",0.09367514893479678,2571,5
"extra",0.09389427209019982,1026,2
"offers",0.09407765934037599,1024,2
"explore",0.09407765934037599,512,1
"prefer",0.09444659133778922,510,1
"failed",0.09472519485205999,1017,2
"channel",0.09519320470804843,1012,2
"points",0.09580857599656391,2011,4
"notion",0.09595171629934761,502,1
"discovery",0.0965285803251954,499,1
"combination",0.09662539936263291,997,2
"accused",0.09711242254490424,496,1
"allow",0.09737418109623822,1484,3
"harbor",0.09770337034943713,493,1
"starr",0.097835670106173,1477,3
"bunch",0.09830155424953572,490,1
"spots",0.09850257992284765,489,1
"sampling",0.09850257992284765,489,1
"feature",0.09880566478414872,975,2
"chose",0.09931497233458249,485,1
"firms",0.09952016855841427,484,1
"health",0.09961163930157459,4352,9
"experience",0.09967462303625971,1933,4
"paintings",0.09972621445605073,483,1
"opera",0.09993311531591807,482,1
"purpose",0.10045414302872265,959,2
"pointed",0.10055900121560023,479,1
"movies",0.10069915313367075,1435,3
"biology",0.1020503423353231,472,1
"entrance",0.10292256748348826,468,1
"fixed",0.10314295842028373,934,2
"sale",0.10314295842028373,467,1
"private",0.10331995191392643,2331,5
"its",0.103518829788102,21404,46
"entered",0.10358658404789786,465,1
"encourage",0.10403404229432507,463,1
"cancer",0.10407150503911958,2777,6
"path",0.10425922420405304,462,1
"pm",0.10471252517885328,460,1
"forward",0.10494065704198803,918,2
"war",0.10507801392293305,4584,10
"fan",0.1056310561014748,456,1
"damage",0.10586321226873077,910,2
"degrees",0.10609639115037996,454,1
"filter",0.10633059951936535,453,1
"considered",0.10637756533187391,2264,5
"searches",0.10656584420856749,452,1
"thursday",0.10763745604977096,895,2
"slides",0.10775785588875282,447,1
"passage",0.10775785588875282,447,1
"originally",0.10799946543110427,892,2
"fairly",0.10812067695235131,891,2
"family",0.10817270807696745,6234,14
"fundamental",0.10824216085903933,445,1
"integrity",0.10848594950962277,444,1
"simply",0.10854706835441691,1775,4
"especially",0.10873083878616818,3101,7
"follow-up",0.10873083878616818,443,1
"profit",0.10873083878616818,443,1
"fold",0.10885369849101131,885,2
"bradley",0.10963830405676596,1318,3
"book",0.10981776579613163,5702,13
"reading",0.1099093247741529,1753,4
"adds",0.10997205840701484,438,1
"elderly",0.10997205840701484,438,1
"occurred",0.10997205840701484,876,2
"waters",0.1102237107145824,437,1
"downstream",0.11073048639602874,435,1
"reveals",0.11073048639602874,435,1
"date",0.11098562576560486,1302,3
"fully",0.11124194360801964,866,2
"composition",0.11175814752267403,431,1
"pilot",0.1120180501913314,430,1
"arab",0.1120180501913314,430,1
"writer",0.1120180501913314,860,2
"furthermore",0.1120180501913314,860,2
"daily",0.11221377188648227,1717,4
"agreed",0.11227916452744173,858,2
"intervals",0.1125414990240012,428,1
"cycles",0.11280506225356558,427,1
"club",0.11293730734413249,853,2
"admitted",0.11333590960534708,425,1
"owned",0.11360321127894459,424,1
"consists",0.11360321127894459,424,1
"expectations",0.11441273534981593,421,1
"situations",0.11441273534981593,421,1
"quote",0.11441273534981593,421,1
"served",0.11454877903037458,841,2
"blocks",0.11468514662445833,420,1
"stocks",0.11495885819158115,419,1
"condition",0.11564888735239498,833,2
"problems",0.11574813974456145,2913,7
"mission",0.11578788841892429,832,2
"scenario",0.11578788841892429,416,1
"attached",0.1169120426754187,412,1
"physical",0.11700670829701823,1235,3
"limited",0.11705409862034631,1646,4
"vehicle",0.11719650020017641,411,1
"al",0.1173630739060447,4925,12
"22",0.11801003245963049,2449,6
"bomb",0.11805823917223653,408,1
"scenes",0.1183483085559521,407,1
"seventy",0.11863980685288794,406,1
"colorado",0.11863980685288794,406,1
"liberal",0.11863980685288794,812,2
"reporter",0.11863980685288794,812,2
"allows",0.11863980685288794,812,2
"although",0.11868156672858414,5682,14
"weight",0.11915339909034633,1617,4
"simultaneously",0.11922713262938738,404,1
"fishing",0.11937487380984511,807,2
"creation",0.1195229815937283,403,1
"disney",0.1195229815937283,403,1
"forest",0.1195229815937283,403,1
"57",0.12011910619020574,401,1
"perfectly",0.12011910619020574,401,1
"describe",0.12011910619020574,802,2
"loans",0.12041940395568126,400,1
"history",0.12053240308357212,3197,8
"crisis",0.12057011660143305,799,2
"offered",0.12057011660143305,799,2
"prepared",0.1208221444371384,1196,3
"local",0.12094855387890147,3186,8
"rid",0.12102452658862438,398,1
"tag",0.12132937426265114,397,1
"repeated",0.12163576157139522,792,2
"appears",0.12163576157139522,1584,4
"paper",0.12270620134437182,4318,11
"returns",0.12287694281191966,392,1
"refused",0.12319120609276855,391,1
"products",0.12325425174583549,1954,5
"neither",0.12435738790603917,1162,3
"couple",0.12441092100457815,2323,6
"writing",0.12446450021259045,1548,4
"brief",0.1249487978787873,771,2
"pat",0.12511106904486366,385,1
"remained",0.1254368791205013,768,2
"science",0.12554585990166597,1151,3
"instructions",0.1257643905542363,383,1
"performing",0.1257643905542363,383,1
"regularly",0.12609361670751965,382,1
"destroyed",0.12609361670751965,382,1
"choices",0.12642457108208005,381,1
"nature",0.12659070061044023,1522,4
"pennsylvania",0.12810574888902262,376,1
"valley",0.12844736421939335,750,2
"travel",0.1285616412338234,1124,3
"85",0.12879080636971257,374,1
"lacking",0.12879080636971257,374,1
"analyze",0.12913609003290216,373,1
"visiting",0.12913609003290216,373,1
"humor",0.12913609003290216,373,1
"certain",0.12993230484620716,2595,7
"french",0.13011280816389115,1851,5
"confirmation",0.1301831394115473,370,1
"indian",0.130359300628613,739,2
"follows",0.130359300628613,739,2
"gambling",0.13053593924735096,369,1
"criminal",0.1307130572110516,737,2
"cathedral",0.1308906564735666,368,1
"measure",0.1309796372053637,1471,4
"prepare",0.1316059059624932,366,1
"depression",0.1316059059624932,366,1
"40",0.13178594140156638,2193,6
"tone",0.13196647008841783,365,1
"rank",0.13196647008841783,365,1
"children",0.13266919275322944,5446,15
"fees",0.1326935580778857,363,1
"false",0.1326935580778857,726,2
"sports",0.1326935580778857,1089,3
"cash",0.1328765836752345,725,2
"none",0.13296828594140098,1449,4
"scope",0.13379933772853472,360,1
"joseph",0.13379933772853472,360,1
"already",0.1343123362349878,2869,8
"pleasant",0.1353027010737992,356,1
"route",0.1366461321482908,705,2
"east",0.1367107708106126,2114,6
"jury",0.13684023176781962,1056,3
"negative",0.1371324173160783,1405,4
"cans",0.13723008997798433,351,1
"gross",0.13723008997798433,351,1
"turkey",0.13723008997798433,351,1
"successful",0.13723008997798436,1053,3
"human",0.13741432235251427,5959,17
"lessons",0.13762217594935003,350,1
"neighbor",0.13801650883172636,349,1
"expert",0.13801650883172636,349,1
"musical",0.13801650883172636,349,1
"least",0.13806595939024724,5582,16
"presents",0.13841310799503592,348,1
"kingdom",0.13881199303248562,347,1
"match",0.13881199303248562,694,2
"okay",0.1388870400642206,5549,16
"93",0.13921318376379335,346,1
"marks",0.13921318376379335,346,1
"oil",0.13961670023847103,1035,3
"fired",0.14002256273916425,344,1
"followed",0.14002256273916427,1720,5
"ninety",0.14043079178505102,343,1
"cuts",0.1406358002402117,685,2
"iii",0.14070426947109788,1027,3
"drawing",0.14084140813529972,342,1
"shut",0.14084140813529972,342,1
"contact",0.14111648901056398,1024,3
"savings",0.14125443279258798,682,2
"size",0.14137288514713103,2385,7
"1970s",0.14166988700668384,340,1
"worker",0.14166988700668384,340,1
"constantly",0.14166988700668384,340,1
"jobs",0.14194821684363215,1018,3
"columbia",0.14208779227808999,339,1
"discovered",0.14229767084866324,677,2
"gallery",0.14250817036175298,338,1
"format",0.14250817036175298,338,1
"tools",0.14271929357710372,675,2
"allen",0.1429310432708383,337,1
"months",0.1429840789084156,2695,8
"spending",0.1434631767156292,1343,4
"june",0.1441069905228796,1337,4
"thick",0.14421485503674403,334,1
"age",0.14439498850543844,4003,12
"title",0.14450328474681753,1000,3
"replacement",0.144647932679497,333,1
"spinal",0.144647932679497,333,1
"register",0.144647932679497,333,1
"stretch",0.1455219383150227,331,1
"roman",0.1455219383150227,662,2
"most",0.14580147868200538,17179,52
"easily",0.1462583853712728,988,3
"trips",0.146406570158883,329,1
"sizes",0.146406570158883,329,1
"wooden",0.14685293165326985,328,1
"hired",0.14685293165326985,328,1
"emphasis",0.1482084971762231,325,1
"fourth",0.14866593080948304,648,2
"teachers",0.1495893216840761,644,2
"complications",0.1495893216840761,322,1
"chip",0.1495893216840761,322,1
"their",0.14991889424103,28595,89
"latest",0.15005533203200158,963,3
"against",0.1504747566693814,6082,19
"bennett",0.1505242549446016,320,1
"sentence",0.15075981715891237,639,2
"accepted",0.15075981715891237,639,2
"engaged",0.15099611781276648,319,1
"steven",0.15099611781276648,319,1
"divorce",0.15099611781276648,319,1
"uses",0.15115406354269617,956,3
"pr",0.15147094837192612,318,1
"bmi",0.15147094837192612,318,1
"occasion",0.15194877470748425,317,1
"farther",0.15194877470748425,317,1
"performed",0.1522155387080241,2848,9
"class",0.15222317430063545,2215,7
"small",0.1523534992613913,6007,19
"statue",0.15242962526035603,316,1
"number",0.15255478741599504,8525,27
"mostly",0.1526711936046672,1262,4
"cave",0.15291352883261114,315,1
"hm",0.15291352883261114,945,3
"eggs",0.15291352883261114,315,1
"outer",0.15291352883261114,315,1
"raises",0.15340051459322454,314,1
"traveling",0.1538906120839377,313,1
"philosophy",0.1538906120839377,313,1
"rice",0.1543838512252324,624,2
"counted",0.1548802623224196,311,1
"separate",0.15525467069225626,1241,4
"bill",0.1556308936422375,3095,10
"final",0.1560089443960243,2470,8
"suffering",0.15638883630607955,308,1
"cents",0.15638883630607955,308,1
"lawn",0.15638883630607955,308,1
"genuine",0.15638883630607955,308,1
"carolina",0.15638883630607955,616,2
"challenge",0.1568982461963274,921,3
"volunteer",0.1568982461963274,307,1
"table",0.15696215586891243,4910,16
"source",0.1572397004861997,1838,6
"reads",0.15741098556298203,306,1
"tends",0.15741098556298203,306,1
"cia",0.15753969446368768,1223,4
"decade",0.15766861401725862,611,2
"plates",0.15792708715499182,610,2
"administered",0.15792708715499182,305,1
"checked",0.15792708715499182,305,1
"welfare",0.15827303915314078,913,3
"divided",0.1584465841522122,608,2
"activate",0.1584465841522122,304,1
"quickly",0.15879481840309617,910,3
"1985",0.1589695101725165,303,1
"cover",0.15926987769291806,2117,7
"proof",0.15949589927904803,302,1
"football",0.15949589927904803,604,2
"pacific",0.15949589927904803,302,1
"wage",0.1600257859876163,301,1
"address",0.16002578598761633,1806,6
"mexican",0.16055920527424167,600,2
"cm",0.16055920527424167,600,2
"clubs",0.16055920527424167,300,1
"hearing",0.16109619258285118,598,2
"translated",0.16109619258285118,299,1
"ignored",0.1616367838331292,298,1
"summit",0.1616367838331292,298,1
"station",0.16163678383312924,894,3
"clearly",0.16218101542852698,1485,5
"numbers",0.16254587710553153,1778,6
"shows",0.16272892426443414,2368,8
"1980",0.16272892426443414,296,1
"enemy",0.16272892426443414,296,1
"facts",0.16328054773651696,590,2
"cheaper",0.1638359237492262,294,1
"france",0.16383592374922623,882,3
"northern",0.1641150309447104,1174,4
"arrested",0.16439509072447955,293,1
"propose",0.16439509072447955,293,1
"furniture",0.16439509072447955,293,1
"apartment",0.16439509072447955,586,2
"movement",0.16495808761052227,876,3
"point",0.16534552304664454,5535,19
"tries",0.1655249538909708,291,1
"minor",0.1655249538909708,582,2
"australia",0.1655249538909708,291,1
"mobile",0.1655249538909708,291,1
"mexico",0.16609572959404312,870,3
"abroad",0.16609572959404312,290,1
"tuesday",0.16638259613911055,1158,4
"intense",0.166670455301981,289,1
"great",0.16701720382202673,5768,20
"understanding",0.16724917216066842,1152,4
"resistance",0.16744297189665994,863,3
"returned",0.16754004028616523,575,2
"foods",0.16783192188945123,287,1
"hunt",0.16783192188945123,287,1
"wealth",0.1684187467911626,572,2
"films",0.16900968976235967,570,2
"meeting",0.1694854383612685,1421,5
"feeding",0.16960479430377642,284,1
"chambers",0.16960479430377642,284,1
"criminals",0.17020410453099824,283,1
"pa",0.17020410453099824,283,1
"illinois",0.17020410453099824,283,1
"participate",0.17050535073370798,565,2
"parts",0.17065637407359613,1129,4
"cook",0.1717210751596168,561,2
"messages",0.17202771993668753,280,1
"staying",0.17264430674649645,279,1
"broadcast",0.17264430674649645,279,1
"morris",0.17264430674649645,558,2
"recommended",0.17264430674649645,558,2
"balanced",0.1732653294326349,278,1
"attack",0.17342128382456348,1111,4
"placed",0.17347333102859247,833,3
"conceived",0.17389083603708486,277,1
"define",0.17452087529808877,552,2
"bonds",0.17452087529808877,276,1
"publishers",0.17452087529808877,276,1
"protect",0.1751554966628091,825,3
"solve",0.1751554966628091,275,1
"scheduled",0.1751554966628091,275,1
"circular",0.1751554966628091,275,1
"career",0.17622351798392383,820,3
"dean",0.1764386871145513,273,1
"positively",0.1764386871145513,273,1
