word,relative freq (lyrics / general usage),general usage absolute freq,pop lyrics absolute freq
"bin",0.12272032148925188,1495,1
"director",0.12280246360537589,1494,1
"american",0.12288471575782423,5972,4
"news",0.1234082156680033,4460,3
"throughout",0.1249774391188226,1468,1
"subjects",0.12566224700440518,1460,1
"york",0.1256837681975897,5839,4
"based",0.12635460098239087,4356,3
"step",0.12731913992118776,1441,1
"practice",0.12794064199890626,1434,1
"between",0.12818895471142644,12881,9
"performed",0.1288391015635053,2848,2
"group",0.12915655095137737,5682,4
"ii",0.1305814096985278,2810,2
"often",0.13126654945845329,4193,3
"continue",0.13142326692437792,1396,1
"rather",0.13151747715156387,4185,3
"named",0.13161182254406856,1394,1
"perhaps",0.13480299825601144,2722,2
"either",0.13495173271528618,5438,4
"created",0.13825688065292507,1327,1
"bradley",0.13920097164372655,1318,1
"traditional",0.14026519925568162,1308,1
"enough",0.14051586466155086,3917,3
"certain",0.1414002933537045,2595,2
"normal",0.14249854805936432,2575,2
"race",0.1452627716757178,1263,1
"mostly",0.1453778768830678,1262,1
"contain",0.14595615006080476,1257,1
"10",0.14614508065433163,10043,8
"subject",0.14653904203389104,2504,2
"square",0.14689101731499726,1249,1
"front",0.14777839760485828,2483,2
"period",0.1481363590039819,2477,2
"final",0.14855617864488385,2470,2
"cost",0.149119653719668,3691,3
"table",0.14946385387082003,4910,4
"22",0.14983003726127528,2449,2
"focus",0.15050605465662967,1219,1
"blood",0.15093943284774297,2431,2
"showed",0.15106371397812396,2429,2
"success",0.1526346760619231,1202,1
"presence",0.15340040186156487,2392,2
"question",0.15361446884713778,3583,3
"included",0.15508612056334029,2366,2
"36",0.15574438083737824,1178,1
"similar",0.15714507976568015,4670,4
"lake",0.1591213188433925,1153,1
"20",0.1598979262911204,5737,5
"food",0.16107715594945704,2278,2
"view",0.16193016824927764,2266,2
"considered",0.16207321610108796,2264,2
"parts",0.16250388009427066,1129,1
"dead",0.16469199338099783,1114,1
"work",0.16522593716357312,11104,10
"image",0.16528547804183022,1110,1
"caused",0.16543451814827012,1109,1
"37",0.16588325553926905,1106,1
"plants",0.16603337613251726,1105,1
"charge",0.1669398367847421,1099,1
"death",0.16790745633901608,3278,3
"figures",0.16800996394361864,1092,1
"spanish",0.1695627362536336,1082,1
"claim",0.16987674132076996,1080,1
"create",0.17146437441722578,1070,1
"books",0.17162477139984242,2138,2
"six",0.17167830376771512,3206,3
"early",0.17460564418408905,4203,4
"possible",0.1748136070761616,4198,4
"steps",0.17489693100708445,1049,1
"judge",0.17607186240540457,1042,1
"indicated",0.17624099964114465,1041,1
"special",0.17624099964114465,2082,2
"quite",0.1775485941546112,3100,3
"extra",0.17881762244291577,1026,1
"dollars",0.17925440217531174,2047,2
"act",0.1793420142975871,3069,3
"mean",0.18086894487280403,11158,11
"hours",0.1810528427234522,3040,3
"tv",0.18165037685785304,2020,2
"southern",0.18255411007605132,1005,1
"list",0.1829181262476885,2006,2
"needs",0.18457432658594725,1988,2
"husband",0.1851330783314143,1982,2
"38",0.18532008144083995,990,1
"month",0.18569522330610483,1976,2
"spin",0.18626079251414374,985,1
"sell",0.18894632402310152,971,1
"job",0.1905159715746953,2889,3
"17",0.19071401312518874,2886,3
"setting",0.19071401312518874,962,1
"26",0.190813188379024,1923,2
"wow",0.19111133398586622,960,1
"previous",0.19373482642706608,1894,2
"working",0.19490107715272476,2824,3
"flight",0.19497011756262655,941,1
"black",0.19615133352790262,2806,3
"helped",0.19748856902737522,929,1
"stories",0.19985498978914115,1836,2
"29",0.2008394971280039,1827,2
"pay",0.20139064832758677,3644,4
"protection",0.20139064832758677,911,1
"quickly",0.2016119567323424,910,1
"children",0.20213023939746408,5446,6
"students",0.20250207574661322,1812,2
"toward",0.20283790008450145,1809,2
"collection",0.20283790008450145,1809,2
"times",0.2035026406061054,9917,11
"survey",0.20453386914875316,897,1
"carry",0.20453386914875316,897,1
"subsequent",0.205220224414353,894,1
"originally",0.20568035944667218,892,1
"pages",0.20591120160093332,891,1
"worse",0.2066068475522878,888,1
"california",0.20754172016564656,1768,2
"france",0.20801233631114693,882,1
"an",0.21287760194822597,49125,57
"manner",0.21308580792849194,861,1
"enjoy",0.21308580792849194,1722,2
"writer",0.21333358212375764,860,1
"agreed",0.21383086320096917,858,1
"familiar",0.2140803741265246,857,1
"able",0.21470670640893103,3418,4
"club",0.2150842680262973,853,1
"gift",0.21635245356890515,848,1
"fit",0.2178941575135767,842,1
"streets",0.21945799117994208,836,1
"january",0.22024835609415555,833,1
"placed",0.22024835609415555,833,1
"calls",0.220380637389107,1665,2
"which",0.2206972868163042,29927,36
"mention",0.22077843637356387,831,1
"kids",0.2210444344896766,4150,5
"versus",0.22319571852363937,822,1
"americans",0.22346757688968522,1642,2
"reverse",0.22346757688968522,821,1
"visit",0.22360375457212867,1641,2
"career",0.22374009832491656,820,1
"august",0.22538928823885943,814,1
"series",0.22650232176102664,1620,2
"constant",0.2270629710723163,808,1
"chosen",0.22734433782705277,807,1
"water",0.22779597793199846,4027,5
"block",0.22847681273528214,803,1
"14",0.22854796714597517,3211,4
"talking",0.22885681575022648,2405,3
"total",0.22950573008059993,3997,5
"willing",0.2310666002851783,794,1
"games",0.23135798313547487,793,1
"characteristics",0.23135798313547487,793,1
"both",0.2321973683257234,11852,15
"telling",0.23253090066721363,789,1
"300",0.23341842318884423,786,1
"moral",0.23401387835004026,784,1
"loss",0.23551589297359637,1558,2
"any",0.23578493868883107,14006,18
"inc",0.2361221114883289,777,1
"places",0.23627415405850813,1553,2
"widely",0.2370373134708418,774,1
"dr",0.23765139977517044,772,1
"release",0.23795963764777117,1542,2
"anybody",0.23920062663159264,767,1
"leading",0.23982598774696937,1530,2
"include",0.2402971586462758,3054,4
"hour",0.24108657112540285,1522,2
"among",0.2416763576185587,5314,7
"beyond",0.24429677846395684,1502,2
"moving",0.24462250750190875,750,1
"marriage",0.24494910631032252,749,1
"species",0.24560492721075175,2241,3
"established",0.24593415633569915,1492,2
"learning",0.24626426929722356,745,1
"parties",0.24692716100461853,743,1
"23",0.24703799007149674,2228,3
"pictures",0.24759363107480645,741,1
"ok",0.24792821706274537,740,1
"hollywood",0.2482637085608005,739,1
"ti",0.24860010924990728,738,1
"short",0.2487124454944847,2213,3
"fewer",0.24893742283097905,737,1
"trying",0.2507234446551849,2927,4
"cash",0.2530577663812849,725,1
"humans",0.2530577663812849,725,1
"michael",0.25323240942226577,1449,2
"social",0.25349482642684845,2895,4
"heavy",0.25375778786505054,723,1
"move",0.2544616929631506,1442,2
"neat",0.254815111981155,720,1
"north",0.2568664762008142,2857,4
"continues",0.25731680312262495,713,1
"scene",0.25804061972775183,711,1
"accurate",0.2591340121842254,708,1
"wall",0.25974546572878465,2119,3
"30",0.2604214061411378,4227,6
"finally",0.26172165567251293,2103,3
"taking",0.26247050161149005,2097,3
"safe",0.2632236450881371,697,1
"represents",0.2636018399805051,696,1
"exactly",0.26398112320349865,2085,3
"rare",0.26398112320349865,695,1
"phone",0.26666697765469705,1376,2
"spent",0.26686091727480954,1375,2
"also",0.2676583980149362,21249,31
"cuts",0.2678348622283672,685,1
"fresh",0.2686191517224474,683,1
"gates",0.26940804790959116,681,1
"el",0.2702015914969537,679,1
"going",0.2703077506528311,10181,15
"miles",0.2707332227640407,2033,3
"latin",0.271802786113232,675,1
"dress",0.271802786113232,675,1
"operating",0.2722060543418866,674,1
"idea",0.2734230709782885,2684,4
"professor",0.2734230709782885,671,1
"age",0.27499407538311,4003,6
"neighborhood",0.2754757967363837,666,1
"co",0.27589004605478434,665,1
"business",0.27727992034221394,3970,6
"use",0.2781486971292171,9894,15
"rooms",0.27924943778756706,657,1
"shared",0.27924943778756706,657,1
"announced",0.2796751229061457,656,1
"16",0.27976041571581517,3279,5
"asking",0.2801021078266131,655,1
"sets",0.2813909212061834,1304,2
"absence",0.2818231653247797,1302,2
"beach",0.28247402713846276,1299,2
"effectively",0.2835655032866021,647,1
"assigned",0.284886460600049,644,1
"teachers",0.284886460600049,644,1
"speaking",0.286219782568536,641,1
"history",0.2869360034820638,3197,5
"sentence",0.2871156191336957,639,1
"cut",0.28801708104620344,1911,3
"low",0.28892422145894736,3175,5
"plan",0.2901809104411729,2529,4
"famous",0.2905255433514356,1263,2
"selling",0.29214471437329864,628,1
"bit",0.29251734793755035,3136,5
"rice",0.29401743690133264,624,1
"others",0.2961053593067004,3098,5
"won",0.2978358451727785,2464,4
"point",0.29832013109988875,5535,9
"bought",0.29929344311000255,1226,2
"years",0.2995261209014276,12863,21
"decade",0.3002731270481695,611,1
"seven",0.30208597249138014,1822,3
"works",0.30225186264651,1821,3
"millions",0.3042568501267522,603,1
"check",0.3055235314345239,1201,2
"says",0.3075488702972794,6562,11
"size",0.30770126729799846,2385,4
"their",0.30797028396813136,28595,48
"felt",0.30912701032254686,1187,2
"thousand",0.30912701032254686,1187,2
"west",0.3092572787634751,2373,4
"most",0.3097118306168296,17179,29
"daughter",0.3104346541902395,1182,2
"november",0.31096081462107045,590,1
"facts",0.31096081462107045,590,1
"flow",0.31175340803131957,1177,2
"of",0.31254717795941755,434971,741
"couple",0.3159136988832227,2323,4
"12",0.31632220797660615,4640,8
"returned",0.31907283587205487,575,1
"serve",0.31935053198682606,1149,2
"whatever",0.3197679836626258,2295,4
"has",0.32049415778920703,34347,60
"james",0.3210269127321637,1143,2
"plane",0.3213080221128399,571,1
"picked",0.3247201427016488,565,1
"peter",0.3247201427016488,565,1
"real",0.3249815920919078,6210,11
"foot",0.32703543783677647,561,1
"something",0.32831563471903646,8941,16
"morris",0.32879369287890964,558,1
"fat",0.32938398676199565,557,1
"acts",0.32938398676199565,557,1
"unique",0.3317665110785381,1106,2
"unusual",0.3329707452385328,551,1
"its",0.33429304543220106,21404,39
"mm",0.3353034674866249,3283,6
"almost",0.3361078681981212,3821,7
"even",0.3363753540855526,14181,26
"than",0.3365663017537206,23985,44
"started",0.3366364782136359,2180,4
"does",0.3367188559153889,8173,15
"remain",0.3381877983897356,1085,2
"paying",0.3384997797535638,1084,2
"price",0.3389166514035066,1624,3
"frame",0.3391254725072672,541,1
"country",0.3392822572842008,4326,8
"worked",0.34080535100885123,1615,3
"baseball",0.34228895639259627,536,1
"corporation",0.34292874883445157,535,1
"transition",0.34292874883445157,535,1
"hotel",0.34324954279968484,1069,2
"pick",0.34421553588448695,1066,2
"quick",0.34421553588448695,533,1
"aside",0.3455120162456338,531,1
"having",0.34591917157941376,4243,8
"february",0.34681829986092927,529,1
"east",0.34714641556562265,2114,4
"basically",0.35012763478326636,1048,2
"ancient",0.35046204513167445,1047,2
"used",0.3506294899692911,14651,28
"21",0.3524142924057464,2603,5
"character",0.3528209242815992,1040,2
"family",0.35316050168706753,6234,12
"opportunity",0.35555597020626273,1032,2
"bill",0.35567085097208057,3095,6
"visual",0.3569394564716567,514,1
"abc",0.3569394564716567,514,1
"spot",0.35903499144115764,1022,2
"victory",0.3604457379694137,509,1
"pull",0.36115527682368415,508,1
"handle",0.36186761464779404,507,1
"radio",0.3640215885445071,1008,2
"or",0.3640549269077771,65514,130
"second",0.36410185791353566,4535,9
"card",0.3662013585357916,1002,2
"jr",0.3662013585357916,501,1
"lists",0.3662013585357916,501,1
"well",0.3666452535123944,30524,61
"jan",0.36730106231517834,999,2
"learned",0.3698929044887733,992,2
"threshold",0.37139044661220966,494,1
"confirm",0.37139044661220966,494,1
"clarke",0.37290016387486086,492,1
"these",0.37355312258507056,24557,50
"lunch",0.37518789494157784,489,1
"hundred",0.37537980690829986,1955,4
"smart",0.3790638029471727,484,1
"drawn",0.37984861413339865,483,1
"none",0.37984861413339865,1449,3
"solid",0.37984861413339865,483,1
"suspect",0.37984861413339865,483,1
"been",0.3810319431493906,26001,54
"notes",0.382488284836202,1439,3
"le",0.38302062761259204,479,1
"about",0.38426981968972235,33421,70
"first",0.38621802687039164,13776,29
"drinking",0.3870609295916278,474,1
"devoted",0.38787924022501385,473,1
"guess",0.39048288280019816,6108,13
"etc",0.39077077875704275,939,2
"july",0.3911873787343957,1407,3
"falls",0.3928626994142003,467,1
"13",0.39382648401871234,3261,7
"leads",0.39434042047594103,1861,4
"into",0.39808950287240336,17513,38
"september",0.400145868323733,917,2
"agree",0.40123976080138124,1829,4
"28",0.40455761990392847,1814,4
"message",0.4054516698926664,905,2
"19",0.4083090815128299,2696,6
"england",0.40952428711257044,896,2
"temple",0.40998185614845045,895,2
"15",0.4100734926831282,4474,10
"station",0.410440448828706,894,2
"manager",0.410440448828706,447,1
"think",0.411272052100463,23197,52
"march",0.4132136951045756,1776,4
"except",0.41367955045418614,1774,4
"11",0.41474222911852593,4866,11
"wood",0.41602467262229387,441,1
"making",0.4188741566813506,3066,7
"elderly",0.4188741566813506,438,1
"reveal",0.4188741566813506,438,1
"winter",0.41935287000327215,875,2
"waters",0.41983267877901964,437,1
"row",0.4207955977670449,436,1
"score",0.42176294396880815,870,2
"stayed",0.42176294396880815,435,1
"date",0.42273474798716953,1302,3
"next",0.423027163076854,4337,10
"mark",0.42518396437179967,863,2
"followed",0.4266671642475153,1720,4
"gives",0.4266671642475153,1290,3
"mike",0.42766172640193834,429,1
"easy",0.4281607482530492,1714,4
"knowing",0.42966482582302473,427,1
"art",0.4306734287005436,2556,6
"consists",0.4327049071378103,424,1
"future",0.43287506242964585,2543,6
"towns",0.43372785018068927,423,1
"hell",0.4368259062534085,420,1
"native",0.4368259062534085,840,2
"captured",0.4368259062534085,420,1
"mission",0.44102615535199896,832,2
"biggest",0.44155687274712774,831,2
"arrest",0.4420888689793532,415,1
"built",0.4425153898370274,2073,5
"graduate",0.44422973517295783,413,1
"wrote",0.44449880224453436,1651,4
"five",0.44738926387262323,4921,12
"stone",0.4480265705163164,819,2
"castle",0.4485742802602239,409,1
"alan",0.4485742802602239,409,1
"bomb",0.44967372702556757,408,1
"mistake",0.45077857647771885,407,1
"scenes",0.45077857647771885,407,1
"such",0.45262147190562524,14187,35
"names",0.4541259421446326,1616,4
"bands",0.4552528055246441,403,1
"year",0.45565984657865977,10066,25
"describe",0.4575233930833705,802,2
"struggle",0.4575233930833705,401,1
"port",0.45866720156607893,800,2
"money",0.45973992806489705,5986,15
"mixed",0.4603936778580466,797,2
"ground",0.4605863111960625,1195,3
"dinner",0.4674315429972779,785,2
"entire",0.4677294598506859,1569,4
"horse",0.4680277567000805,392,1
"returns",0.4680277567000805,392,1
"older",0.46862549329867575,1566,4
"mouth",0.4692247586353749,391,1
"everyday",0.4704278990421322,390,1
"looks",0.4708303181174463,1169,3
"might",0.4709713274969364,7791,20
"running",0.4716372252607495,1556,4
"holy",0.4740746269416836,387,1
"andrew",0.47653735227644567,385,1
"closely",0.47777833496466554,768,2
"became",0.47877578451574004,1916,5
"our",0.48036180253946453,17569,46
"died",0.48069925054960233,1145,3
"not",0.4821162869994665,59365,156
"younger",0.4840814792254131,758,2
"treasury",0.48536211805934276,378,1
"movie",0.4858762728454226,3776,10
"today",0.4867417716069816,5277,14
"across",0.487781669993836,3009,8
"valley",0.4892450150038175,750,2
"off",0.4950388024697599,6671,18
"ended",0.4951872621496129,741,2
"monday",0.4954101187032356,1111,3
"french",0.4955885484236401,1851,5
"thanks",0.49585643412549074,740,2
"rules",0.496527417121601,1478,4
"october",0.496527417121601,739,2
"sitting",0.496527417121601,739,2
"under",0.49670429351698486,7018,19
"starr",0.49686359005127034,1477,4
"lot",0.4984578919024279,10674,29
"beer",0.4999097564752904,367,1
"own",0.4999898959040296,6238,17
"garden",0.5005917616000861,733,2
"45",0.5012756301268622,1098,3
"dates",0.5026489880176207,365,1
"mom",0.5026489880176207,730,2
"ways",0.5029245631207006,1824,5
"full",0.5032398763264189,2552,7
"forth",0.5033384928022814,729,2
"honor",0.504029891830856,364,1
"joseph",0.50963022396231,360,1
"jail",0.5110498067588624,359,1
"name",0.513792897903659,4285,12
"sounds",0.5142729660166266,1427,4
"charges",0.5146336062452499,713,2
"city",0.5163233038267305,5330,15
"double",0.5168081144406522,710,2
"new",0.5168809145694649,21297,60
"decide",0.5182680243684508,708,2
"jury",0.5212127290523624,1056,3
"william",0.5222017475135623,1054,3
"gross",0.5226976656023692,351,1
"lessons",0.5241910875040903,350,1
"taste",0.5249410032229802,699,2
"show",0.5255772252409895,4538,13
"neighbor",0.5256930676975117,349,1
"honest",0.5256930676975117,349,1
"sent",0.5261956423320218,1046,3
"suppose",0.5264472901762742,697,2
"presents",0.5272036799610103,348,1
"eastern",0.5272036799610103,696,2
"kingdom",0.528722998923434,347,1
"same",0.5295951193340294,9700,28
"wells",0.5302511000763918,346,1
"round",0.5302511000763918,692,2
"assume",0.5302511000763918,692,2
"known",0.5313142009676121,4489,13
"ourselves",0.5317880597867581,345,1
"suffered",0.5333339553093941,344,1
"freedom",0.5372383034448948,683,2
"lines",0.5377632065259352,2047,6
"guard",0.5380260428927611,341,1
"bag",0.5380260428927611,341,1
"constantly",0.5396084724306811,340,1
"park",0.5402440536702932,1698,5
"those",0.5405052382860577,13238,39
"nervous",0.5412002378360814,339,1
"complete",0.5419996473454404,2031,6
"key",0.5447353937839418,1684,5
"book",0.5469899983601081,5702,17
"rapid",0.5476623302281539,670,2
"mountains",0.5476623302281539,670,2
"ones",0.5479349346732649,2009,6
"although",0.5489153415433539,5682,17
"roots",0.5509515934727675,333,1
"south",0.55150364917765,2994,9
"highest",0.5526110862241915,996,3
"that",0.5533063334224334,220171,664
"era",0.5534445871083908,663,2
"eleven",0.5559602443225199,330,1
"thin",0.5576500930894577,329,1
"steel",0.5576500930894577,329,1
"green",0.5576500930894577,1316,4
"pretty",0.5585555529523998,4927,15
"wooden",0.5593502458122914,328,1
"people",0.5596196390917001,18687,57
"inspired",0.5610607970227265,327,1
"guns",0.5627818424123668,652,2
"anything",0.56357973727401,4232,13
"emphasis",0.5645134788505587,325,1
"other",0.5651910305355163,24995,77
"they",0.5655970610284361,68768,212
"who",0.5660694440917545,24308,75
"living",0.5680089183480853,1938,6
"them",0.5704587060601182,19940,62
"choice",0.5706590377182942,1286,4
"entitled",0.5715479147240858,321,1
"roads",0.5715479147240858,321,1
"reach",0.5727374004987459,961,3
"trail",0.575131287230193,319,1
"later",0.5778484429178947,3175,10
"farther",0.5787598757931596,317,1
"33",0.5792166712752378,1267,4
"sen",0.5815115075322712,631,2
"days",0.5820649766066991,4728,15
"max",0.5824345416712113,315,1
"remains",0.5835460579721106,1572,5
"wondering",0.5842894287465973,314,1
"called",0.5861561681355641,5008,16
"driver",0.5880348738026653,312,1
"ticket",0.5880348738026653,312,1
"prison",0.5918286471820373,620,2
"saying",0.5922532014483085,2788,9
"henry",0.5937439502473514,618,2
"two",0.5960095642481921,19393,63
"as",0.5962377653959235,85235,277
"john",0.596748075763601,2767,9
"below",0.5985868862200051,1839,6
"flying",0.5995649693674234,306,1
"thoughts",0.6015307561522346,305,1
"thinking",0.6031126910796567,1521,5
"wound",0.6035094757448407,304,1
"stuck",0.6055012561928435,303,1
"proud",0.6055012561928435,303,1
"narrow",0.6065020847154763,605,2
"cover",0.606645330366094,2117,7
"found",0.6079256019652572,7243,24
"glass",0.6095245203535933,903,3
"grant",0.6105387042476924,601,2
"yet",0.6123413217313506,3895,13
"teacher",0.6166953970636355,595,2
"did",0.6173952001045984,12778,43
"preferred",0.6177336048027999,297,1
"drove",0.6177336048027999,297,1
"defend",0.6177336048027999,297,1
"have",0.6192459031457666,69032,233
"single",0.6198205426568635,3552,12
"giving",0.6198205426568635,1184,4
"simply",0.6201697373287827,1775,6
"needed",0.6222229478609598,2064,7
"depending",0.622977523349513,589,2
"really",0.6240370089334407,17640,60
"bone",0.627237198722843,585,2
"enclosed",0.6283112350220259,292,1
"straight",0.6283112350220259,584,2
"dad",0.6290293050049082,875,3
"looking",0.6292347694194126,2041,7
"classic",0.629388955836815,583,2
"getting",0.6304703801595586,3492,12
"warned",0.6304703801595587,291,1
"technique",0.6304703801595587,582,2
"minor",0.6304703801595587,582,2
"mobile",0.6304703801595587,291,1
"kept",0.6320995025889116,1161,4
"closed",0.6326444159532123,580,2
"are",0.6335288622218453,71530,247
"planes",0.6348334969772719,289,1
"simon",0.6348334969772719,289,1
"angry",0.6348334969772719,289,1
"the",0.6353890179120207,810225,2806
"is",0.63597112844283,144530,501
"had",0.6368188515798195,29098,101
"compare",0.6377759465576995,863,3
"weekend",0.6400007463712729,860,3
"tend",0.6409323340661365,1145,4
"whose",0.6417419065829321,2573,9
"strictly",0.6437434407944967,285,1
"puts",0.6437434407944967,570,2
"cannot",0.6437434407944967,1995,7
"was",0.6459605431670655,91171,321
"apple",0.6482928644043519,283,1
"riding",0.650591775271034,282,1
"begins",0.6517473556889221,563,2
"breaks",0.652907048492639,281,1
"vacation",0.652907048492639,562,2
"convicted",0.652907048492639,281,1
"subtle",0.6552388593801127,280,1
"oldest",0.6564110219192543,559,2
"sits",0.6575873857578193,279,1
"ride",0.6575873857578193,558,2
"within",0.6579597455459041,5298,19
"hall",0.6599528080087467,834,3
"three",0.6623353091206916,9695,35
"lincoln",0.6623353091206916,277,1
"launched",0.6647350747334476,276,1
"outside",0.6671522931870238,2200,8
"protect",0.6671522931870238,825,3
"directions",0.6671522931870238,275,1
"teaching",0.6683675068358162,549,2
"bac",0.6695871555709182,274,1
"imperial",0.6695871555709182,274,1
"al",0.6705388530509174,4925,18
"funny",0.670811263716386,1094,4
"busy",0.6720398557744746,546,2
"crew",0.6720398557744746,273,1
"asked",0.6726558409768344,2182,8
"many",0.6740360657736485,12793,47
"studio",0.6745105905383514,272,1
"notice",0.6753382108948401,815,3
"clear",0.6769995595071275,2439,9
"bauer",0.6769995595071276,271,1
"27",0.6784300921209832,1893,7
"chips",0.6795069652830799,270,1
"seemed",0.6795069652830799,1080,4
"hat",0.6820330134811583,269,1
"bedroom",0.6820330134811583,269,1
"gun",0.6833030935807507,1074,4
"counter",0.6845779127851925,268,1
"because",0.6851724741129545,23028,86
"german",0.6858574976689031,1070,4
"more",0.6861315337475626,31285,117
"ken",0.6871418750053616,267,1
"buy",0.6874279457276787,2402,9
"choose",0.6888618796987418,799,3
"searching",0.6897251151369608,266,1
"label",0.6897251151369608,266,1
"jesse",0.6897251151369608,266,1
"dry",0.6897251151369608,532,2
"minutes",0.6920376888675123,2386,9
"photographs",0.6923278514204965,265,1
"previously",0.6928507576526872,2648,10
"plenty",0.6936365997218585,529,2
"ought",0.6940739494064245,793,3
"nor",0.6944242264437228,1321,5
"pot",0.697592702001641,263,1
"egg",0.697592702001641,263,1
"regarded",0.697592702001641,263,1
"london",0.6995877240283378,1049,4
"bank",0.7009240902633489,1047,4
"ends",0.7020416350501208,784,3
"overcome",0.7029382399480136,261,1
"turkish",0.7029382399480136,261,1
"line",0.7056418485631983,3120,12
"license",0.7056418485631984,260,1
"english",0.7074558378911243,3112,12
"read",0.7078840151269489,4406,17
"ago",0.708171030816113,3627,14
"chief",0.7094620287178328,1293,5
"it",0.7111023702363541,148610,576
"crown",0.7111119404125255,258,1
"sacred",0.7138789129433134,257,1
"higher",0.7151632528166748,3335,13
"dollar",0.7157355551096161,769,3
"seats",0.7166675024469983,256,1
"wet",0.7166675024469983,256,1
"figured",0.7166675024469983,256,1
"sound",0.7177890478342394,1278,5
"drink",0.7194779632409082,510,2
"hanging",0.7223105536473683,254,1
"aim",0.7223105536473683,254,1
"ships",0.7223105536473683,254,1
"very",0.7255566014347464,11126,44
"bills",0.7266015074314122,505,2
"for",0.7278260193078626,134104,532
"this",0.7287902835304642,60418,240
"juan",0.7309437475156636,251,1
"understood",0.7309437475156636,502,2
"signed",0.7338675225057263,500,2
"favor",0.7368147816322553,747,3
"moore",0.7397858089775466,248,1
"lifestyle",0.7427808932244193,247,1
"male",0.7439857284121313,1233,5
"waste",0.7503757898831557,489,2
"jim",0.7519134451902934,488,2
"addressed",0.7534574153036204,487,2
