word,relative freq (lyrics / general usage),general usage absolute freq,pop lyrics absolute freq
"contract",0.07429427865036278,709,1
"occurs",0.07450444634102858,707,1
"liked",0.0747158064724925,705,1
"30",0.07476883401434663,4227,6
"tour",0.07557337670460146,697,1
"eastern",0.07568195914239542,696,1
"broad",0.07590006277104785,694,1
"family",0.07604616491305179,6234,9
"1992",0.07622958547482953,691,1
"important",0.07625717490134956,5526,8
"aware",0.07656198192312094,688,1
"difference",0.07661766336451958,2750,4
"perform",0.07667342585605126,687,1
"official",0.07667342585605126,1374,2
"explained",0.07678519469840701,686,1
"abuse",0.07689728987314921,685,1
"allowed",0.07723554774649151,1364,2
"gates",0.07734896264773453,681,1
"perhaps",0.0774057950964103,2722,4
"afford",0.07815229015297806,674,1
"merely",0.07838488625462382,672,1
"professor",0.0785017042669258,671,1
"troops",0.07873638798670733,669,1
"yep",0.0794489344843246,663,1
"roman",0.0795689479805245,662,1
"relations",0.07993117384386526,659,1
"debt",0.0807893306182626,652,1
"concept",0.0807893306182626,652,1
"products",0.08087202184714515,1954,3
"muscle",0.08097562423229394,1301,2
"dallas",0.08110029801864081,1299,2
"request",0.08116277898783854,649,1
"york",0.08119057922040843,5839,9
"magazines",0.08179292478743355,644,1
"due",0.08182468903006945,2575,4
"acute",0.08217573098768675,641,1
"100",0.08243293202364195,3195,5
"local",0.08266579341353925,3186,5
"limits",0.08308303401121012,634,1
"island",0.08392136520941137,1883,3
"controlled",0.08427942970097153,625,1
"referred",0.08468592212718201,622,1
"separate",0.08489064232571669,1241,2
"prison",0.08495910252114067,620,1
"carolina",0.08551078500504417,616,1
"55",0.08564982693188165,615,1
"nov",0.08564982693188165,615,1
"introduction",0.08635187469361838,610,1
"course",0.0864148363229976,5486,9
"actual",0.08656473880543503,1217,2
"proper",0.08692185406453334,606,1
"football",0.08720967477335631,604,1
"africa",0.08735430109968027,603,1
"transferred",0.08735430109968027,603,1
"argue",0.08764499760916342,601,1
"speech",0.08764499760916342,1202,2
"soviet",0.08823223377404893,597,1
"opening",0.08838027443474365,596,1
"justice",0.08842973177913911,1787,3
"dramatic",0.08852881271110456,595,1
"senior",0.08852881271110456,1190,2
"included",0.08905265183957262,2366,4
"facts",0.08927905688662238,590,1
"houses",0.08958272714814151,1176,2
"plus",0.08988847024421026,1172,2
"resort",0.09097520477220589,579,1
"various",0.09144903396372779,2304,4
"returned",0.09160807576192558,575,1
"enjoy",0.09176767171273031,1722,3
"aircraft",0.09176767171273033,574,1
"following",0.09184767840123313,3441,6
"business",0.0928772052750001,3970,7
"case",0.09313954013730578,6221,11
"gardens",0.09339475809061562,564,1
"helps",0.09356064576040357,563,1
"fat",0.09456848036464491,557,1
"stroke",0.09473856755954534,556,1
"housing",0.09525252000561882,553,1
"unusual",0.0955982641798679,551,1
"translation",0.0955982641798679,551,1
"advance",0.09665072213414168,545,1
"deal",0.09700671006097092,2172,4
"governor",0.09772661143433621,539,1
"type",0.09793101289910706,4303,8
"trial",0.09864165461256032,1602,3
"extreme",0.09901248790057747,532,1
"65",0.09957399539339738,529,1
"offering",0.099951885318989,527,1
"page",0.10033265440591849,3150,6
"surprising",0.1003326544059185,525,1
"35",0.10039639815077613,1574,3
"universal",0.10071633568471743,523,1
"errors",0.10090927885652723,522,1
"indicated",0.10120008369473048,1041,2
"sides",0.10129739146751388,520,1
"loss",0.10142742662985983,1558,3
"occasionally",0.1014925694857557,519,1
"privacy",0.1014925694857557,519,1
"er",0.10188519064430795,517,1
"dangerous",0.10188519064430795,517,1
"especially",0.10191804623626032,3101,6
"carrying",0.10208264256416126,516,1
"besides",0.10208264256416126,516,1
"opportunity",0.10208264256416126,1032,2
"vision",0.10267961708208033,513,1
"extra",0.10267961708208033,1026,2
"explore",0.10288016320919377,512,1
"dollars",0.10293042220441077,2047,4
"art",0.10304116502955243,2556,5
"canada",0.10308149425265598,511,1
"jobs",0.10348652959353086,1018,2
"victory",0.10348652959353086,509,1
"partial",0.10348652959353086,509,1
"failed",0.10358828625979787,1017,2
"killing",0.103690243234463,508,1
"nature",0.10382649848181447,1522,3
"itself",0.1043889091619247,2523,5
"strain",0.10451318167283177,1008,2
"southern",0.10482516131961635,1005,2
"quotes",0.10492956885081117,502,1
"learned",0.10619887815142583,992,2
"painting",0.10619887815142583,496,1
"news",0.10629412378205488,4460,9
"bunch",0.10749927257776981,490,1
"become",0.10771910749101678,3423,7
"lunch",0.10771910749101678,489,1
"grounds",0.10793984336702298,488,1
"addressed",0.10816148575586697,487,1
"customers",0.10883190818823804,484,1
"solid",0.1090572330499114,483,1
"prior",0.10928349286951702,1446,3
"distance",0.10951069347839337,962,2
"20",0.11017879078913831,5737,12
"56",0.11019799908599835,478,1
"editor",0.11077737868161348,951,2
"drinking",0.11112794000655529,474,1
"shows",0.11122179806399325,2368,5
"continuous",0.1118357612804824,471,1
"parent",0.11255265718612652,468,1
"carried",0.11336006505690217,1394,3
"couple",0.11337633138852174,2323,5
"buchanan",0.1137681286460199,463,1
"representatives",0.11451009470240699,460,1
"sick",0.11475957203291332,459,1
"stories",0.11475957203291332,1836,4
"believes",0.11501013878407687,458,1
"state",0.11516729940007044,7318,16
"complicated",0.1152618021074556,457,1
"29",0.11532489012174539,1827,4
"fan",0.11551456921734038,456,1
"food",0.11561598674957682,2278,5
"32",0.11568369742995727,1366,3
"25",0.11592768872210665,3635,8
"28",0.11615136397598061,1814,4
"delivered",0.11627956636447509,453,1
"web",0.1164080520731651,1810,4
"army",0.1164080520731651,905,2
"months",0.11727193372120344,2695,6
"contemporary",0.11757732938193573,448,1
"blast",0.11757732938193573,448,1
"youth",0.11784036591299153,447,1
"manager",0.11784036591299153,447,1
"subsequent",0.11784036591299153,894,2
"pages",0.11823713482178948,891,2
"fairly",0.11823713482178948,891,2
"finished",0.11836998553507237,445,1
"age",0.11842912617236193,4003,9
"eliminate",0.11863658460159282,444,1
"league",0.11890438727563704,443,1
"quite",0.11894274352959691,3100,7
"solution",0.11899392371183856,1328,3
"add",0.11903874251549654,885,2
"tape",0.11998779854921915,439,1
"reveal",0.12026174329476531,438,1
"asia",0.12053694179200736,437,1
"waters",0.12053694179200736,437,1
"deaths",0.12109113462783265,435,1
"segment",0.12137014645877238,434,1
"carefully",0.12193204528497038,432,1
"tea",0.12193204528497038,432,1
"poverty",0.12193204528497038,432,1
"sum",0.12193204528497038,432,1
"contributed",0.12193204528497038,432,1
"followed",0.12249917107699351,1720,4
"58",0.12278471693031982,429,1
"familiar",0.12292798964552441,857,2
"society",0.12307159711006359,1712,4
"truck",0.1233598209908834,427,1
"obvious",0.12350443977281879,853,2
"club",0.12350443977281879,853,2
"effort",0.12462455101681516,1268,3
"delay",0.1251179182021549,421,1
"mostly",0.12521706076808367,1262,3
"62",0.12541581800739812,420,1
"field",0.1254905147423638,1679,4
"often",0.1256251933296141,4193,10
"10",0.12587786971169698,10043,24
"basketball",0.12601589369164404,418,1
"joined",0.12601589369164404,418,1
"slightly",0.1261668109295981,835,2
"also",0.126425093967644,21249,51
"january",0.12646973244443507,833,2
"scenario",0.12662173933439233,416,1
"bono",0.12692685195929448,415,1
"designated",0.12723343855822997,414,1
"gotten",0.12723343855822997,828,2
"31",0.12761876090395446,1651,4
"protect",0.12769610560753264,825,2
"career",0.12847474039782247,820,2
"already",0.12851952071863032,2869,7
"death",0.1285531264505362,3278,8
"kill",0.12863160821271602,819,2
"et",0.1286708850396512,3275,8
"wednesday",0.12974050138696358,812,2
"simultaneously",0.13038278109680002,404,1
"se",0.13038278109680002,404,1
"its",0.1304315132145712,21404,53
"between",0.13085851983692498,12881,32
"believed",0.13086867965989368,805,2
"meaning",0.1310314516495204,1206,3
"tim",0.13103145164952043,402,1
"block",0.1311946290488349,803,2
"added",0.13135821337433218,2005,5
"check",0.13157696143990144,1201,3
"port",0.13168660890776804,800,2
"offered",0.13185142318675147,799,2
"rid",0.1323483506610734,398,1
"size",0.1325148265738546,2385,6
"games",0.1328490379901821,793,2
"appears",0.13301677667451317,1584,4
"different",0.1332921737276695,8694,22
"tel",0.13335352800786635,790,2
"produced",0.1336919887388508,1576,4
"fashion",0.13386186420103485,787,2
"36",0.13414595134916946,1178,3
"covers",0.13437409072221226,392,1
"northern",0.13460300740146644,1174,3
"material",0.13460300740146644,1174,3
"mercury",0.13471775847342,391,1
"marketing",0.13506318862335182,390,1
"union",0.13529446120661096,1168,3
"competition",0.13541039476377176,778,2
"english",0.13541039476377176,3112,8
"further",0.13599305567067263,3486,9
"year",0.1360561029843818,10066,26
"wing",0.13611019008554834,387,1
"brief",0.13663980172012247,771,2
"26",0.1369595516461446,1923,5
"parks",0.13753170643108933,383,1
"loan",0.13753170643108933,383,1
"1993",0.13753170643108933,766,2
"extremely",0.13753170643108933,766,2
"18",0.13789173707619687,3056,8
"destroyed",0.13789173707619687,382,1
"appreciate",0.13861748306080846,380,1
"refers",0.13898322839869975,379,1
"within",0.13919309359824478,5298,14
"contrary",0.13935090889710902,378,1
"table",0.13946443305914333,4910,13
"display",0.1395354796373701,755,2
"dating",0.14009213713592342,376,1
"simple",0.14037213474512247,1501,4
"appear",0.14074721058946482,1497,4
"natural",0.14074721058946482,1497,4
"seattle",0.14121888354720433,373,1
"boats",0.14121888354720433,373,1
"animal",0.1415985042019011,1116,3
"progression",0.14159850420190112,372,1
"23",0.14185272054696735,2228,6
"dutch",0.14198017132912993,371,1
"gambling",0.14274971155313607,369,1
"st",0.1438215523907364,1465,4
"prepare",0.14391979115603062,366,1
"blair",0.14391979115603062,366,1
"popular",0.14399847884939093,1829,5
"46",0.14411667185528648,731,2
"skills",0.1443140919537184,730,2
"forth",0.144512053671076,729,2
"honor",0.14471055923930554,364,1
"address",0.14583234652023036,1806,5
"job",0.1458626336119272,2889,8
"joseph",0.14631845434196447,360,1
"induction",0.1465219570601035,719,2
"clean",0.1465219570601035,719,2
"raised",0.14672602663818163,1077,3
"hum",0.14672602663818166,718,2
"victim",0.14672602663818166,359,1
"rome",0.14672602663818166,359,1
"planning",0.14682827474036853,1435,4
"hero",0.14713587587460114,358,1
"ruled",0.14796248191884048,356,1
"performed",0.14796248191884048,2848,8
"literally",0.14796248191884048,356,1
"causes",0.14817058667540706,711,2
"meeting",0.14827485872795837,1421,4
"64",0.14879842814437064,354,1
"alter",0.14879842814437064,354,1
"final",0.1492803663731783,2470,7
"jury",0.1496438737588273,1056,3
"reading",0.15024142488051115,1753,5
"lessons",0.15049898160887776,350,1
"piece",0.1506219382931987,2448,7
"joke",0.15093021078254215,349,1
"composed",0.15093021078254215,349,1
"paid",0.15158170809527255,1390,4
"improvement",0.15158170809527255,695,2
"kingdom",0.1518001255420957,347,1
"shape",0.15201917334230075,693,2
"constitution",0.15223885422863356,346,1
"93",0.15223885422863356,346,1
"marks",0.15223885422863356,346,1
"built",0.15245917094965905,2073,6
"barely",0.15268012626987598,345,1
"main",0.15344257384176047,2403,7
"blocked",0.15357038939681403,343,1
"cruise",0.15401942562312051,342,1
"missile",0.15401942562312051,342,1
"fresh",0.15424492990660968,683,2
"guard",0.15447109549298302,341,1
"killed",0.15447109549298302,1023,3
"discovered",0.1556119455335516,677,2
"slang",0.1558421407192521,338,1
"package",0.1560730179647621,675,2
"italian",0.15630458030595612,674,2
"tv",0.15645933731616002,2020,6
"impression",0.15676977250924765,336,1
"washington",0.1570424155918724,4025,12
"nearly",0.15714392471094035,1676,5
"card",0.15770851366199765,1002,3
"beaches",0.1579449582102165,667,2
"pool",0.15818211280212374,666,2
"company",0.15822530835450008,3662,11
"nation",0.15837234985901144,1663,5
"saint",0.159137895961049,331,1
"most",0.1594435919018322,17179,52
"earlier",0.15952345112994307,1651,5
"atlantic",0.15962013200941577,330,1
"hidden",0.15962013200941577,330,1
"easily",0.1599432496855482,988,3
"southwest",0.1601052995839125,329,1
"strikes",0.1610845368902361,327,1
"team",0.16118311983814934,1634,5
"13",0.1615291124290316,3261,10
"curves",0.1615786612365252,326,1
"gene",0.16197199814408367,7805,24
"price",0.16217562673370445,1624,5
"certain",0.16238811117720914,2595,8
"curious",0.16257606037996053,324,1
"relatives",0.16257606037996053,324,1
"chief",0.16295326701657295,1293,4
"separately",0.16307939183624523,323,1
"power",0.16363666841599006,3219,10
"39",0.16375536858997058,965,3
"modified",0.16384025991635215,643,2
"va",0.1640954628134181,321,1
"roads",0.1640954628134181,321,1
"tennis",0.16564353321731828,318,1
"doors",0.16564353321731828,318,1
"paris",0.16616606802242023,634,2
"occasion",0.16616606802242023,317,1
"doctor",0.16642857365910652,633,2
"cable",0.16669191000983294,632,2
"outer",0.16722109067653082,315,1
"contribution",0.16722109067653082,630,2
"max",0.16722109067653082,315,1
"carved",0.1677536419207236,314,1
"flight",0.16793191359120258,941,3
"audience",0.16828959604826585,626,2
"traveling",0.16828959604826585,313,1
"transcription",0.16839719809177495,1564,5
"driver",0.16882898577918978,312,1
"rice",0.16882898577918978,624,2
"safety",0.169371844254364,933,3
"coast",0.16964458474430663,1242,4
"unless",0.16978128465143338,1241,4
"consisting",0.17046810214597805,309,1
"led",0.1709105891080701,1541,5
"lawn",0.17102157001008833,308,1
"gosh",0.17102157001008833,616,2
"showing",0.1712068588183333,923,3
"illustrated",0.1715786435280365,307,1
"22",0.17206906839724692,2449,8
"given",0.17209918550373415,4285,14
"innocent",0.17213935804936994,306,1
"decade",0.17242109185959809,611,2
"corp",0.17270374938723676,305,1
"thoughts",0.17270374938723676,305,1
"sense",0.17308207085358335,2739,9
"11",0.1732006364590455,4866,16
"causing",0.17327185382601057,304,1
"wound",0.17327185382601057,304,1
"blood",0.17334312978398095,2431,8
"showed",0.17348585776239508,2429,8
"eight",0.17355730992786558,1821,6
"narrow",0.17413105310118088,605,2
"regional",0.17499881582427645,602,2
"grant",0.17528999521832683,601,2
"clubs",0.17558214521035737,300,1
"mo",0.1761693764652415,299,1
"signs",0.17646446754809786,597,2
"thursday",0.17656305104952136,895,3
"15",0.17660251529875012,4474,15
"person",0.17676054886948725,2980,10
"reality",0.1773557022326842,594,2
"1987",0.1773557022326842,297,1
"brain",0.17807519798210686,1479,5
"except",0.1781555024682318,1774,6
"raise",0.1785581137732448,885,3
"france",0.17916545429628303,882,3
"romantic",0.17916545429628303,294,1
"beginning",0.179317935533982,1175,4
"replaced",0.17947067653528861,587,2
"point",0.180816301300639,5535,19
"technique",0.18101252083541997,582,2
"concerned",0.18122010400151561,872,3
"offer",0.18138651364706337,1452,5
"mi",0.18226520264050938,289,1
"intense",0.18226520264050938,289,1
"science",0.18305697154859155,1151,4
"opinion",0.18311000079875042,863,3
"possibly",0.18396266669304032,859,3
"taken",0.18417707539547973,2574,9
"hong",0.18417707539547976,572,2
"wealth",0.18417707539547976,572,2
"years",0.18427730392131106,12863,45
"few",0.18473071389867257,5988,21
"puts",0.1848233107477446,570,2
"strictly",0.1848233107477446,285,1
"poet",0.1854740970531944,284,1
"spain",0.18580121186281204,567,2
"bottles",0.18612948255514916,283,1
"52",0.18645891526763614,565,2
"parts",0.18662406931127443,1129,4
"24",0.1867895161812312,3102,11
"twin",0.18678951618123124,282,1
"assist",0.18678951618123124,282,1
"trade",0.1875654963671473,1685,6
"fit",0.18767687730323232,842,3
"express",0.1879000364914645,841,3
"whites",0.18812372701109717,280,1
"ignore",0.18879800560253482,279,1
"exclusively",0.18879800560253482,279,1
"session",0.18879800560253482,279,1
"terrible",0.18947713511909067,556,2
"unemployment",0.18947713511909067,278,1
"mention",0.19016116809785993,831,3
"search",0.19043616617175418,1383,5
"bus",0.19050504001123764,553,2
"fax",0.19085015783734496,276,1
"affair",0.19154415841129893,550,2
"sincerely",0.19154415841129893,275,1
"solve",0.19154415841129893,275,1
"stage",0.1918231739370255,1373,5
"teaching",0.19189305487470748,549,2
"imperial",0.19224322468287303,274,1
"hopefully",0.19294741231907403,273,1
"spelling",0.19365677780554122,272,1
"elite",0.19437137846165023,271,1
"classical",0.19473066012239265,541,2
"chips",0.19509127245595262,270,1
"60s",0.19509127245595262,270,1
"marble",0.19509127245595262,270,1
"silence",0.19581651882195988,269,1
"marked",0.19654717747428066,536,2
"corporation",0.19691455537610172,535,2
"label",0.19802497580115494,266,1
"dishes",0.19802497580115494,266,1
"reaching",0.19802497580115494,266,1
"earliest",0.1987722398607819,265,1
"burden",0.1987722398607819,530,2
"willing",0.1990225827321431,794,3
"february",0.19914799078679477,529,2
"71",0.19952516501176973,264,1
"charlotte",0.200283815829305,263,1
"requests",0.200283815829305,263,1
"gained",0.200283815829305,263,1
"ancient",0.20124028104338954,1047,4
"mix",0.20143267136943485,523,2
"kong",0.20181855771305446,522,2
"pleased",0.20181855771305446,261,1
"judge",0.2022059253862081,1042,4
"slight",0.20259478293502775,260,1
"license",0.20259478293502775,260,1
"dozens",0.2033770021741591,259,1
"69",0.2033770021741591,259,1
"cheap",0.2037703812886159,517,2
"delayed",0.20416528512832252,258,1
"exit",0.20495970258018367,257,1
"release",0.20495970258018367,1542,6
"abc",0.20495970258018367,514,2
"portuguese",0.20495970258018367,257,1
"exact",0.20535923416416066,513,2
"78",0.20576032641838754,256,1
"73",0.20576032641838754,256,1
"figured",0.20576032641838754,256,1
"whatever",0.20656722965924393,2295,9
"leading",0.20656722965924396,1530,6
"journey",0.20656722965924398,255,1
"1991",0.20656722965924398,510,2
"conversation",0.207380486468926,508,2
"aim",0.207380486468926,254,1
"pets",0.2082001721861945,253,1
"ones",0.20975467820052646,2009,8
"answered",0.20985913770162234,251,1
"advice",0.20985913770162234,753,3
"ages",0.20985913770162234,502,2
"liquid",0.20985913770162234,251,1
"list",0.21006836914499386,2006,8
"direction",0.21041801689656675,751,3
"lab",0.21069857425242886,250,1
"tough",0.21211265864338472,745,3
"themes",0.21239775630285165,248,1
"moore",0.21239775630285165,248,1
"month",0.21325766624739761,1976,8
"class",0.21402789709614664,2215,9
"disagree",0.21412456732970409,246,1
"ideal",0.21412456732970409,492,2
"desk",0.21587968673404595,244,1
"arkansas",0.21587968673404595,244,1
"enemies",0.21587968673404595,244,1
"lot",0.21713362533040256,10674,44
"chose",0.21721502500250398,485,2
"both",0.21777400730613003,11852,49
"windows",0.21796404233009878,725,3
"none",0.2181144660998228,1449,6
"casual",0.21856698573903408,241,1
"dispute",0.21856698573903408,241,1
"shopping",0.2187939504178908,963,4
"christian",0.21886971009601333,722,3
"17",0.21902138695678672,2886,12
"setting",0.21902138695678675,962,4
"success",0.2191124940229085,1202,5
"uses",0.2203959981719967,956,4
"arranged",0.2203959981719967,239,1
"61",0.2208580442897577,477,2
"police",0.22095068608685908,1192,5
"others",0.22103627060051445,3098,13
"their",0.2210511357780334,28595,120
"lit",0.22132203177776136,238,1
"continues",0.22163244135949736,713,3
"books",0.22173610480260278,2138,9
"habit",0.22225588001311058,237,1
"authorized",0.22225588001311058,237,1
"headed",0.223197642216556,236,1
"1983",0.22414741941747748,235,1
"europe",0.22452959745569992,1173,5
"16",0.22489936257502313,3279,14
"91",0.22510531437225303,234,1
"earn",0.22510531437225303,234,1
"finally",0.22542643464953152,2103,9
"concludes",0.2260714316013185,233,1
"nationwide",0.2260714316013185,233,1
"driven",0.22655760672304176,465,2
"appeared",0.22655760672304176,930,4
