word,relative freq (lyrics / general usage),general usage absolute freq,pop lyrics absolute freq
"ca",0.0361063855015988,1621,1
"risk",0.03617333182823959,3236,2
"sort",0.03620689817388906,3233,2
"effects",0.03646632454709761,3210,2
"local",0.036741023790390244,3186,2
"appears",0.0369497796073811,1584,1
"transcription",0.03742228318292306,1564,1
"english",0.03761468566715402,3112,2
"relatively",0.038203949672383594,1532,1
"century",0.03855629176422375,3036,2
"established",0.03922818424805071,1492,1
"stock",0.039413098247873174,1485,1
"st",0.039951161022588166,1465,1
"market",0.040267252079870426,2907,2
"whether",0.04094330248205083,5718,4
"medium",0.04225880931270156,1385,1
"basic",0.04241192094064613,1380,1
"allowed",0.042909421479539335,1364,1
"responsible",0.042972430909024716,1362,1
"which",0.04302555952009946,29927,22
"culture",0.043099006552350265,2716,2
"expression",0.043515576875904585,8070,6
"idea",0.043612854618548184,2684,2
"investigation",0.044039466439497105,1329,1
"solution",0.044072628688322034,1328,1
"model",0.04407262868832204,3984,3
"additional",0.04468957818637694,3929,3
"21",0.044969996848322445,2603,2
"dallas",0.04505654418636771,1299,1
"membrane",0.04505654418636771,1299,1
"normal",0.04545899098880905,2575,2
"differences",0.04552971676242058,2571,2
"mostly",0.04637753636932778,1262,1
"behavior",0.04637753636932778,1262,1
"produce",0.04652500071390434,1258,1
"contain",0.046562013443191455,1257,1
"theory",0.046599085109945586,1256,1
"ll",0.04659908510994559,7536,6
"author",0.046973074557055905,1246,1
"mice",0.04737227915669094,2471,2
"physical",0.04739145821707826,1235,1
"event",0.04746833000656258,1233,1
"male",0.04746833000656258,1233,1
"energy",0.04758410642121273,1230,1
"50",0.047843420352663486,3670,3
"state",0.047987251351264006,7318,6
"focus",0.04801349540450506,1219,1
"approach",0.048211244561854744,2428,2
"european",0.04825099002315883,1213,1
"main",0.04871281805916909,2403,2
"prepared",0.04893683185459169,1196,1
"daughter",0.04951645592055132,1182,1
"amount",0.04972680620058764,2354,2
"houses",0.04976909089973781,1176,1
"northern",0.04985387640382594,1174,1
"material",0.04985387640382594,1174,1
"terms",0.05004570405993301,2339,2
"1995",0.05041210241007034,1161,1
"improve",0.050761882825751656,1153,1
"student",0.05093859956317812,1149,1
"20",0.05100963125160507,5737,5
"whom",0.05116123330252767,1144,1
"laws",0.05161239056269106,1134,1
"development",0.051734046168024454,3394,3
"military",0.05207157553211002,2248,2
"british",0.05246835580286119,2231,2
"capital",0.05277587998024496,2218,2
"important",0.05295733885096965,5526,5
"plants",0.052966923889675714,1105,1
"failure",0.053014901175807656,1104,1
"former",0.05318350831266847,2201,2
"45",0.053304600089336664,1098,1
"represent",0.05345064008958142,1095,1
"health",0.053794532075451894,4352,4
"paper",0.05421811106817199,4318,4
"leaders",0.05424323530870404,1079,1
"occur",0.05424323530870404,1079,1
"april",0.05439447109488073,1076,1
"testimony",0.05449576433714307,1074,1
"weeks",0.055450924583696506,2111,2
"william",0.05552983956175679,1054,1
"conducted",0.05558257445212883,1053,1
"thirty",0.05558257445212883,1053,1
"london",0.05579451944527327,1049,1
"bill",0.0567319394811874,3095,3
"iii",0.05698972823572703,1027,1
"expected",0.05712879541053358,2049,2
"dollars",0.05718461250424198,2047,2
"contained",0.05732463359264609,1021,1
"commercial",0.05766349842176518,1015,1
"southern",0.05823726457521559,1005,1
"shown",0.058248856387431984,5024,5
"card",0.05841162764280605,1002,1
"total",0.058572380183229085,3997,4
"highest",0.058763504917762714,996,1
"individual",0.05917942456834344,2967,3
"level",0.059374538065525395,3943,4
"al",0.05941974710466159,4925,5
"kinds",0.05948013302651591,984,1
"global",0.060090812010361046,974,1
"york",0.060142268434415135,5839,6
"building",0.060338609173290376,1940,2
"80",0.06046327572116907,968,1
"avoid",0.06046327572116907,968,1
"religious",0.06052580237651672,967,1
"continued",0.060903695003217136,961,1
"monica",0.06115825590187216,957,1
"background",0.06138274871325816,1907,2
"north",0.061457946340313256,2857,3
"prime",0.06147946522908787,952,1
"importance",0.06200047764628354,944,1
"island",0.06216510982272083,1883,2
"flight",0.06219814123070315,941,1
"survival",0.0623306186348154,939,1
"available",0.0623638262100071,3754,4
"regular",0.06253039625864494,936,1
"attempt",0.06306945139880567,928,1
"china",0.06375648245979484,1836,2
"stories",0.06375648245979484,1836,2
"argument",0.06375648245979484,918,1
"course",0.0640121592031626,5486,6
"ideas",0.06403550426487052,914,1
"welfare",0.06410564172846842,913,1
"collection",0.06470807175023953,1809,2
"forces",0.0651039498310252,899,1
"covered",0.06539491720457169,895,1
"relative",0.06554137838532101,1786,2
"originally",0.0656148552669189,892,1
"types",0.06565165552225649,1783,2
"except",0.0659847248005543,1774,2
"combined",0.06605919965924567,886,1
"emergency",0.06613384282270245,885,1
"fold",0.06613384282270245,885,1
"directly",0.06681330011197677,1752,2
"uh-huh",0.06703863290904549,15715,18
"depends",0.06704289908143374,873,1
"studied",0.06704289908143374,873,1
"trials",0.06711978314001336,872,1
"further",0.06715829133458595,3486,4
"writes",0.06719684374063337,871,1
"quality",0.06722256994420941,2612,3
"sensitive",0.06727408149205938,870,1
"mexico",0.06727408149205938,870,1
"japan",0.06727408149205938,870,1
"scale",0.06766294901513487,865,1
"apparent",0.06766294901513487,865,1
"opinion",0.06781975770346658,863,1
"agreed",0.06821497773670356,858,1
"familiar",0.06829457514363088,857,1
"reagan",0.06861483106458577,853,1
"frequently",0.06893810470917745,849,1
"existing",0.06901939964397602,848,1
"trade",0.06946997139239366,1685,2
"often",0.06979304900797956,4193,5
"cities",0.07009395317136725,835,1
"january",0.07026224597610044,833,1
"biggest",0.0704313488545026,831,1
"television",0.0704313488545026,1662,2
"feb",0.07094357684617171,825,1
"lawyer",0.07102967342001415,824,1
"reverse",0.07128922155674988,821,1
"labeled",0.07128922155674988,821,1
"career",0.0713761596318191,820,1
"fifty",0.0715506734695497,818,1
"rights",0.07159443534934759,1635,2
"group",0.07210474415463598,5682,7
"profiles",0.07225734678776748,810,1
"per",0.07239140494507318,3234,4
"constant",0.07243620160654908,808,1
"decisions",0.07252596145984097,807,1
"probably",0.07263847458652394,6446,8
"ra",0.07279658071901948,804,1
"aids",0.07343594842922417,797,1
"minutes",0.07358983767572297,2386,3
"necessarily",0.07371341422933458,794,1
"conclusion",0.07436906086161583,787,1
"islands",0.07474897943562153,783,1
"loss",0.07513279961244115,1558,2
"goals",0.07522937133430804,778,1
"either",0.07534004345101906,5438,7
"24",0.07547189026188479,3102,4
"12",0.07568334167856682,4640,6
"brief",0.07591238767586467,771,1
"attacks",0.07610981911325314,769,1
"concern",0.07620892044022351,768,1
"closely",0.07620892044022351,768,1
"target",0.0763580572708306,1533,2
"magazine",0.0763580572708306,1533,2
"extremely",0.07640789934476719,766,1
"central",0.0764744567483776,2296,3
"germany",0.0765077789517538,765,1
"position",0.07677540563807389,2287,3
"reaction",0.07696048770294761,1521,2
"among",0.07709807231589041,5314,7
"independent",0.07735037563624449,2270,3
"display",0.07752112701733994,755,1
"manuscript",0.07752112701733994,755,1
"severe",0.07845636849610142,746,1
"uh",0.07849494957051051,67107,90
"23",0.07880850659527602,2228,3
"origin",0.07898576369513045,741,1
"opposite",0.07941445169347579,737,1
"defined",0.07952235176371149,1472,2
"company",0.0799132317013813,3662,5
"skills",0.08017596013437213,730,1
"goods",0.08050681003864052,727,1
"mentioned",0.08050681003864052,727,1
"false",0.08061770096155875,726,1
"delivery",0.08106433642394967,1444,2
"defense",0.08123310325897524,1441,2
"year",0.08140257426716505,10066,14
"kennedy",0.0819726203054505,714,1
"diet",0.0823184963404946,711,1
"balance",0.08409260186507422,696,1
"rare",0.08421359841452038,695,1
"aware",0.08507042281699369,688,1
"explained",0.08531844154240767,686,1
"abuse",0.08544299401181264,685,1
"apply",0.08556791066972465,684,1
"gates",0.08594486181804943,681,1
"insurance",0.08594486181804943,1362,2
"boston",0.08619801310470053,679,1
"robert",0.08638885741415743,1355,2
"latin",0.08670881614532099,675,1
"afford",0.08683746424049207,674,1
"decline",0.08683746424049207,674,1
"communication",0.08696649464798166,673,1
"peak",0.08722570923709637,671,1
"troops",0.0874864736892252,669,1
"june",0.08755190859849163,1337,2
"pool",0.08788055690404152,666,1
"few",0.08796861357428608,5988,9
"text",0.08854531149484365,661,1
"role",0.0886257584768196,3302,5
"relations",0.08881403778162619,659,1
"acid",0.08885898415702176,1976,3
"decades",0.08963009325894589,653,1
"concept",0.08976756272713445,652,1
"stores",0.0900437706124487,650,1
"shift",0.09018251294004878,649,1
"surface",0.09039142995844272,1295,2
"favorite",0.09060131717970846,1292,2
"finding",0.09081218137795448,1289,2
"teachers",0.09088268772995599,644,1
"due",0.0909179819776181,2575,4
"speaking",0.09130803572245189,641,1
"gel",0.09130803572245189,641,1
"sentence",0.09159381987181793,639,1
"accepted",0.09159381987181793,639,1
"became",0.09164162457947547,1916,3
"limits",0.09231616860897739,634,1
"famous",0.09268163245936922,1263,2
"purposes",0.09334681163969961,627,1
"communities",0.09334681163969961,627,1
"subject",0.0934959279522231,2504,4
"extended",0.0937955943879674,624,1
"policy",0.09387081138426889,2494,4
"urban",0.09394614911411181,623,1
"case",0.09408206220558056,6221,10
"separate",0.09432465898161427,1241,2
"advertising",0.09455323246864565,619,1
"possibility",0.09470623122668553,1236,2
"link",0.09485972592883575,617,1
"french",0.09485972592883575,1851,3
"type",0.09521244626693973,4303,7
"meanwhile",0.095948280160806,610,1
"divided",0.09626389950344023,608,1
"initially",0.09642248912370949,607,1
"narrow",0.09674124115387052,605,1
"forty",0.09674124115387052,605,1
"punishment",0.09690140877167493,604,1
"lee",0.09690140877167493,604,1
"web",0.09700848215153314,1810,3
"millions",0.0970621076253593,603,1
"address",0.09722334036227852,1806,3
"description",0.09738510964740708,601,1
"small",0.0974337454604489,6007,10
"appearance",0.09787366370918338,598,1
"dramatic",0.09836714436654061,595,1
"usual",0.09869890539307193,593,1
"facts",0.09920076423405365,590,1
"california",0.09931298229314196,1768,3
"apartment",0.09987790255647042,586,1
"formed",0.10004863401383189,585,1
"impossible",0.10004863401383189,585,1
"log",0.10039185402760148,583,1
"law",0.10076221256434867,4066,7
"twenty",0.10120193238863112,1735,3
"figure",0.10215760763630391,7448,13
"tend",0.10223310200540027,1145,2
"hong",0.10232246660505534,572,1
"plane",0.10250166532065089,571,1
"able",0.10274157559641603,3418,6
"managed",0.10286195236922963,569,1
"border",0.10322478112538212,567,1
"spain",0.10322478112538212,567,1
"zero",0.10340715706376619,566,1
"develop",0.10368193250326246,1129,2
"credit",0.10395817211028716,1689,3
"ads",0.10414315106422004,562,1
"female",0.10479579390884809,1117,2
"morris",0.10488969694998507,558,1
"image",0.10545666828484983,1110,2
"afghanistan",0.10583806672349305,553,1
"unique",0.10583806672349305,1106,2
"against",0.10585546857596322,6082,11
"fellow",0.1062222339348306,551,1
"visit",0.10699899615738878,1641,3
"finds",0.10758906415090379,544,1
"married",0.10778720239059236,1086,2
"spanish",0.10818567633658348,1082,2
"kit",0.10818567633658348,541,1
"country",0.10823569283049776,4326,8
"mass",0.10848647061740808,1079,2
"months",0.10858710741760977,2695,5
"weight",0.10858710741760977,1617,3
"curve",0.10878894218976146,538,1
"claimed",0.10919487107852922,536,1
"banks",0.10939897364129282,535,1
"create",0.10939897364129282,1070,2
"books",0.10950131131541938,2138,4
"direct",0.10994699605151846,1597,3
"concluded",0.11022307137117072,531,1
"february",0.1106397937582073,529,1
"rent",0.11084933882214329,528,1
"offering",0.11105967912351358,527,1
"raising",0.11105967912351358,527,1
"las",0.11127081919789289,526,1
"dropped",0.1119090839351657,523,1
"commitment",0.1121234691534323,522,1
"kong",0.1121234691534323,522,1
"experts",0.11233867734758475,521,1
"million",0.1127405493358948,3634,7
"book",0.11291002453156931,5702,11
"globe",0.11320783539282721,517,1
"form",0.11335400432167528,3098,6
"whose",0.11373581596986332,2573,5
"led",0.11394247416890006,1541,3
"exact",0.11409054755963287,513,1
"explore",0.11431338066033526,512,1
"phase",0.11438785191809446,1535,3
"art",0.11449227483977242,2556,5
"prefer",0.1147616684276307,510,1
"failed",0.11510019842299245,1017,2
"strain",0.11612787876605489,1008,2
"frank",0.11612787876605489,504,1
"ones",0.11653250552133729,2009,4
"fox",0.11659053963763279,502,1
"gap",0.1168232552856121,501,1
"signed",0.11705690179618332,500,1
"jan",0.11717407587205539,999,2
"vietnam",0.11729148476571474,499,1
"painting",0.11800090906873319,496,1
"news",0.11810673948045403,4460,9
"starr",0.11887972423444482,1477,3
"measure",0.11936461773914003,1471,3
"essential",0.11944581815937073,980,2
"african",0.11969008363617925,489,1
"surgery",0.11969008363617925,489,1
"lunch",0.11969008363617925,489,1
"draw",0.11993535020100751,488,1
"53",0.11993535020100751,488,1
"eventually",0.11993535020100751,976,2
"property",0.12030514059217197,973,2
"predict",0.12067721834658075,485,1
"paintings",0.12117691697327465,483,1
"parallel",0.12193427270435762,480,1
"pointed",0.12218883277263395,479,1
"almost",0.12254059334853004,3821,8
"size",0.12270115492262404,2385,5
"cats",0.1234777445107419,474,1
"meeting",0.12356463947521111,1421,3
"version",0.1244403633552622,1411,3
"effect",0.1245580652832407,4229,9
"statement",0.12492732315494484,937,2
"negative",0.12497178127706404,1405,3
"yield",0.12506079251728988,468,1
"parent",0.12506079251728988,468,1
"sale",0.1253285886468772,467,1
"early",0.12532858864687724,4203,9
"safety",0.12546291725207215,933,2
"private",0.12554365272005932,2331,5
"its",0.12578530841488583,21404,46
"appeared",0.12586763633998208,930,2
"farm",0.12613890279761134,464,1
"tables",0.12695976333642442,461,1
"electric",0.1272357628219384,460,1
"greatly",0.1275129649195897,459,1
"war",0.12767986670613365,4584,10
"invasion",0.12779137750675035,458,1
"chamber",0.12835186600458698,456,1
"professional",0.12849275718571165,911,2
"works",0.12856331883161265,1821,4
"foreign",0.12920187836223326,1812,4
"martin",0.12920187836223326,453,1
"slides",0.1309361317630686,447,1
"village",0.1309361317630686,894,2
"passage",0.1309361317630686,447,1
"most",0.13287208714276588,17179,39
"theme",0.13301920658657196,440,1
"proved",0.13301920658657196,440,1
"exists",0.13301920658657196,440,1
"puerto",0.13332221161296506,439,1
"occurred",0.13362660022395353,876,2
"waters",0.13393238191782988,437,1
"valuable",0.13393238191782988,437,1
"concerned",0.13423956628002673,872,2
"giant",0.13454816298411876,435,1
"counts",0.13454816298411876,435,1
"receive",0.13470299401171842,869,2
"muscle",0.1349618391193505,1301,3
"fully",0.13516963255910314,866,2
"print",0.13548252522706403,432,1
"painted",0.13548252522706403,432,1
"del",0.1357968698331593,431,1
"third",0.13592301648418872,2153,5
"enjoy",0.1359545897748935,1722,4
"pilot",0.13611267650718992,430,1
"reputation",0.13611267650718992,430,1
"weekend",0.13611267650718992,860,2
"58",0.1364299554734071,429,1
"harvard",0.1364299554734071,429,1
"obvious",0.13722966212917154,853,2
"clothing",0.1373907298077269,426,1
"person",0.13748293835122202,2980,7
"warning",0.13771400211315685,425,1
"click",0.13777883921396342,2124,5
"sodium",0.13836513214678878,423,1
"lack",0.1385288778653057,1690,4
"afternoon",0.1386930116068523,422,1
"reached",0.13902244868905383,842,2
"delay",0.13902244868905383,421,1
"camera",0.13902244868905383,421,1
"served",0.13918775481115736,841,2
"captured",0.13935345451926584,420,1
"possible",0.1394198449216095,4198,10
"buildings",0.13985292926664672,837,2
"christmas",0.1401879063427345,835,2
"slightly",0.1401879063427345,835,2
"hall",0.14035599735753396,834,2
"square",0.14058074675282226,1249,3
"different",0.14137306980215378,8694,21
"designed",0.14162964524644078,1653,4
"relationship",0.14171537747721952,1652,4
"medicine",0.1420593468400283,824,2
"common",0.14220727396273572,2881,7
"won",0.1425205784856128,2464,6
"tripp",0.1427523192636382,410,1
"images",0.1427523192636382,820,2
"seventy",0.14415874605441295,406,1
"odd",0.14415874605441295,406,1
"number",0.14417565617125216,8525,21
"permanent",0.14451469357553495,405,1
"greatest",0.14469332731295836,809,2
"scary",0.1452318880845947,403,1
"bands",0.1452318880845947,403,1
"creation",0.1452318880845947,403,1
"chicago",0.14541230036792957,805,2
"dear",0.14559316143803896,1608,4
"manage",0.14559316143803896,402,1
"list",0.1458834768147848,2006,5
"speech",0.14607766447111065,1202,3
"onto",0.14632112724522914,800,2
"reflect",0.14632112724522914,800,2
"degree",0.14644316321457465,1199,3
"offered",0.14650425756718813,799,2
"code",0.14650425756718813,799,2
"predictions",0.14742682845866917,397,1
"violence",0.14742682845866917,794,2
"confidence",0.1476127387089323,793,2
"larry",0.1477991184295244,396,1
"tony",0.1477991184295244,396,1
"thomas",0.1479859694009903,791,2
"towards",0.14836109226385719,789,2
"jersey",0.14854936776165395,394,1
"produced",0.14854936776165395,1576,4
"institution",0.14892735597478793,393,1
"equation",0.14892735597478793,393,1
"moral",0.14930727269921343,784,2
"holiday",0.14968913273169224,391,1
"between",0.14994479307794617,12881,33
"speaker",0.15007295102074783,390,1
"lawyers",0.1504587426686161,1167,3
"court",0.15065238326407118,2331,6
"couple",0.1511712033527981,2323,6
"fuel",0.151236307230211,387,1
"explanation",0.151236307230211,774,2
"andrew",0.15202195038465366,385,1
"asks",0.15241784088044702,384,1
"generation",0.1529489134967552,1148,3
"volume",0.15313566430688558,1911,5
"choices",0.15361798135982063,381,1
"exist",0.15361798135982063,762,2
"unlike",0.15402223920550437,760,2
"food",0.15415746505204125,2278,6
"virginia",0.154225167056895,759,2
"younger",0.15442863033797272,758,2
"within",0.15466181815275262,5298,14
"contrary",0.15483717168807318,378,1
"digital",0.15483717168807318,378,1
"second",0.15487131439406837,4535,12
"bases",0.1552478803662909,377,1
"tower",0.1552478803662909,754,2
"advice",0.15545405285017705,753,2
"parts",0.1555228987548937,1129,3
"dating",0.1556607736651374,376,1
"scandal",0.15586804500157567,751,2
"travel",0.15621472659633007,1124,3
"college",0.15628424805898974,2247,6
"south",0.15638864635428634,2994,8
"force",0.15682864656509019,1866,5
"seattle",0.15691273699220284,373,1
"duty",0.15691273699220284,373,1
"animal",0.1573345454249776,1116,3
"dutch",0.15775862775765945,371,1
"sport",0.15818500242727476,370,1
"intact",0.15818500242727476,370,1
"okay",0.15821350936589923,5549,15
"caused",0.15832763994073487,1109,3
"october",0.15839905520457823,739,2
"arguments",0.1586136880707091,369,1
"properly",0.15904470352742298,368,1
"ultimate",0.15904470352742298,368,1
"otherwise",0.15918889636833633,1103,3
"themselves",0.15940567652680435,2203,6
"birth",0.1594780678422116,734,2
"reno",0.1594780678422116,367,1
"throughout",0.1594780678422116,1468,4
"progress",0.15969563682971802,733,2
"fans",0.15991380026801,366,1
"depression",0.15991380026801,366,1
"edition",0.160132560596694,731,2
"40",0.160132560596694,2193,6
"dates",0.16035192026874426,365,1
"consequence",0.16035192026874426,365,1
"murder",0.16079244752222985,728,2
"honor",0.16079244752222985,364,1
"age",0.16083261550812097,4003,11
"fees",0.1612354019231175,363,1
"partners",0.1612354019231175,363,1
"discount",0.1612354019231175,363,1
"expand",0.16168080358588857,362,1
"paying",0.16197910765154522,1084,3
"job",0.16207255354265604,2889,8
"great",0.16235353924574664,5768,16
"stephen",0.16257903027247683,360,1
"neat",0.16257903027247683,720,2
"scope",0.16257903027247683,360,1
"rome",0.1630318966520659,359,1
"practice",0.1632592772610646,1434,4
"himself",0.16356343986425242,2147,6
"fee",0.163945240610901,357,1
"pronounced",0.163945240610901,357,1
"week",0.16401592189592404,4639,13
"action",0.16448276598995315,2135,6
"numbers",0.16459069431409354,1778,5
"simply",0.16486887576927228,1775,5
"67",0.1653346070567561,354,1
"working",0.16580297704841832,2824,8
"variations",0.16580297704841832,353,1
"final",0.16587010375977393,2470,7
"route",0.16603815857614654,705,2
"relationships",0.16627400823321492,704,2
"turkey",0.1667477233563865,351,1
"folk",0.16722414542311903,350,1
"neighbor",0.16770329770226836,349,1
"composed",0.16770329770226836,349,1
"bank",0.16770329770226838,1047,3
"suppose",0.16794390501604495,697,2
"granted",0.16915737253783716,346,1
"oil",0.16964768376258454,1035,3
"johnson",0.16989390681594096,689,2
"restaurant",0.17014084563398738,688,2
"iran",0.17063688308481534,343,1
"blocked",0.17063688308481534,343,1
"ninety",0.17063688308481534,343,1
"nineteen",0.17063688308481534,343,1
"become",0.1709858337659704,3423,10
"assuming",0.1711358213394493,342,1
"rejected",0.1711358213394493,342,1
"territory",0.1711358213394493,342,1
"1000",0.17163768591815734,341,1
"guard",0.17163768591815734,341,1
"extensive",0.17188972363609886,681,2
"require",0.1720160202735978,1361,4
"relief",0.1726502976344887,339,1
"destruction",0.17316109733163212,338,1
"truly",0.17341763229064197,675,2
"nations",0.17341763229064197,675,2
"channel",0.17350331293900692,1012,3
"plot",0.17367492848098415,674,2
"talked",0.1749729473784504,669,2
"eighty",0.1749729473784504,669,2
"indeed",0.17513001465616895,1671,5
"ruling",0.17523488292841816,334,1
"earned",0.17523488292841816,334,1
"supreme",0.17549760389232882,667,2
"roots",0.17576111380808304,333,1
"average",0.17615786575798842,2658,8
"introduced",0.1765564129655857,663,2
"atlantic",0.17735894211542927,330,1
"establishment",0.17735894211542927,330,1
"diseases",0.17762807556325239,659,2
"sizes",0.17789802704587132,329,1
"their",0.17807222340038378,28595,87
"rat",0.17807845100839248,986,3
"family",0.1783831515982903,6234,19
"trend",0.17844039907954776,656,2
"logic",0.17844039907954776,328,1
"binds",0.17844039907954776,328,1
"machine",0.17926018651789177,653,2
"smoking",0.17926018651789177,653,2
"worst",0.17926018651789177,653,2
"celebrity",0.1800875412248974,325,1
"certain",0.1804345307070263,2595,8
"reflected",0.1806433669694187,324,1
"worked",0.18120263435941691,1615,5
"positions",0.181953733361943,965,3
"matches",0.18233162273548803,321,1
"va",0.18233162273548803,321,1
"roads",0.18233162273548803,321,1
"bennett",0.18290140905653646,320,1
"trail",0.1834747677056165,319,1
"story",0.18388651538897738,6684,21
"paris",0.18463233721795477,634,2
"occasion",0.18463233721795477,317,1
"threats",0.18521661676611284,316,1
"arthur",0.18639634043978234,314,1
"aging",0.18639634043978234,314,1
"bind",0.18669362327939923,627,2
"1990",0.18669362327939923,627,2
"parents",0.18733386204236016,2187,7
"counted",0.18819437587810822,311,1
"reply",0.1888014545099731,310,1
"helped",0.18900468535444026,929,3
"hotels",0.1891064649372913,619,2
"55",0.19033642568485093,615,2
"communist",0.1912694473793845,306,1
"business",0.1916548769962699,3970,13
"egypt",0.191896560321612,305,1
"agree",0.19200147916268454,1829,6
"nature",0.1922748058412998,1522,5
"strip",0.19252779900688047,304,1
"superior",0.19252779900688047,304,1
"affects",0.19252779900688047,304,1
"causing",0.19252779900688047,304,1
"tendency",0.19252779900688047,304,1
"having",0.1931176791358198,4243,14
"wedding",0.1931632042841309,303,1
"1985",0.1931632042841309,303,1
"arm",0.19348248230774104,605,2
"football",0.19380281754334985,604,2
"pacific",0.19380281754334985,302,1
"recommend",0.194446680724557,301,1
"argue",0.19477021929481417,601,2
"success",0.19477021929481417,1202,4
"deputy",0.1950948363269722,300,1
"clubs",0.1950948363269722,300,1
"consider",0.1952032825950806,1799,6
"use",0.1952131473253512,9894,33
"ft",0.1954205372223428,599,2
"although",0.1957128769911548,5682,19
"fails",0.1964041976446029,298,1
"human",0.19643715689911617,5959,20
"teacher",0.19673428873308121,595,2
"counting",0.19706549123936584,297,1
"diana",0.19706549123936584,297,1
"county",0.1972869131396348,890,3
"gains",0.19773125303409345,296,1
"vivo",0.19795417440166288,887,3
"orange",0.1984015284681073,295,1
"beginning",0.19924579029137587,1175,4
"timing",0.19975580511294083,293,1
"pope",0.19975580511294083,293,1
"nixon",0.20043990033593034,584,2
"awards",0.20112869724430124,291,1
"history",0.20138034403472263,3197,11
"tiny",0.20147487400375785,581,2
"intense",0.2025205913428777,289,1
"resistance",0.20345927311039974,863,3
"returned",0.2035772205151014,575,2
"page",0.20438506662825656,3150,11
"blocking",0.20464493321011068,286,1
"retain",0.20464493321011068,286,1
"wealth",0.20464493321011068,572,2
"taken",0.2046449332101107,2574,9
"society",0.20512307557742407,1712,6
"problem",0.20540803122822254,4559,16
"demand",0.20584449319375733,853,3
"neutral",0.20608609471159034,284,1
"feeding",0.20608609471159034,284,1
"pa",0.20681431412753237,283,1
"tube",0.20681431412753237,283,1
"possibilities",0.20681431412753237,283,1
"cook",0.20865757895932857,561,2
"helping",0.2090301817788988,560,2
"reportedly",0.20977939389997013,279,1
"carried",0.20992988127005618,1394,5
"acts",0.21015601758740274,557,2
"respond",0.21053399603630094,556,2
"personal",0.211198740272771,2217,8
"arrive",0.2112940465635078,277,1
"class",0.21138943890958614,2215,8
"point",0.21148491742761213,5535,20
