word,relative freq (lyrics / general usage),general usage absolute freq,pop lyrics absolute freq
"stock",0.050116794265026444,1485,1
"state",0.05084957603413793,7318,5
"social",0.05141515681075252,2895,2
"whether",0.05206256696996451,5718,4
"meeting",0.05237398978435205,1421,1
"group",0.052392424838834405,5682,4
"crime",0.05241087287574948,1420,1
"working",0.05270781833113617,2824,2
"continue",0.053311919400834,1396,1
"least",0.053331020769304384,5582,4
"includes",0.0533884070900748,1394,1
"reference",0.05365785110566998,1387,1
"responsible",0.05464276026693412,1362,1
"claims",0.05472311726732667,1360,1
"spending",0.05541581495425485,1343,1
"politics",0.05595747329591298,1330,1
"solution",0.05604174659906948,1328,1
"member",0.056509824968537785,1317,1
"states",0.05667334715470931,6566,5
"candidate",0.05809792309411731,1281,1
"pattern",0.058234303195277205,1278,1
"via",0.05892592199807147,1263,1
"mostly",0.058972614487768825,1262,1
"internal",0.059777863039007444,1245,1
"coast",0.059922254012531616,1242,1
"rate",0.06135485530384524,3639,3
"speech",0.06191633900462917,1202,1
"success",0.06191633900462917,1202,1
"post",0.06262842032277499,3565,3
"posted",0.06264599283128305,1188,1
"included",0.0629107687942217,2366,2
"random",0.0629107687942217,1183,1
"authority",0.06393766278656723,1164,1
"understanding",0.06460368010726066,1152,1
"serve",0.0647723581232065,1149,1
"food",0.06534103554307662,2278,2
"uh",0.0654325618717912,67107,59
"considered",0.0657450878830073,2264,2
"several",0.06588477291392021,5648,5
"library",0.06591978696507021,1129,1
"respect",0.06621302445156962,1124,1
"95",0.06668766978814003,1116,1
"attack",0.0669877943146393,1111,1
"important",0.067339340828415,5526,5
"election",0.06852987061101681,1086,1
"remain",0.06859303178208688,1085,1
"less",0.0686352039504128,6506,6
"german",0.06955461633977969,1070,1
"create",0.06955461633977969,1070,1
"figure",0.06994684161989123,7448,7
"immediately",0.07007856825194375,1062,1
"jury",0.07047674193519343,1056,1
"international",0.071082559201112,2094,2
"indicated",0.07149225694866884,1041,1
"oil",0.07190670481503794,1035,1
"especially",0.0719994577396623,3101,3
"contained",0.07289269293199242,1021,1
"radio",0.07383277726544074,1008,1
"southern",0.07405317361548684,1005,1
"ones",0.07409003432908338,2009,2
"weather",0.07420083697264633,1003,1
"few",0.07457258465287002,5988,6
"combination",0.07464738162844961,997,1
"person",0.07492292565459491,2980,3
"business",0.07498583323281034,3970,4
"russia",0.07517519139753966,990,1
"39",0.07712273521612878,965,1
"shopping",0.07728290704419966,963,1
"26",0.07740347320183491,1923,2
"members",0.07752441612871279,2880,3
"background",0.07805289930106372,1907,2
"disease",0.07864400086322396,2839,3
"modern",0.07875496241647012,1890,2
"survival",0.07925818901338047,939,1
"statement",0.07942736337626922,937,1
"fixed",0.07968248338711377,934,1
"secretary",0.07968248338711377,934,1
"safety",0.07976788797809675,933,1
"classes",0.08011134497692601,929,1
"despite",0.08019767185728907,1856,2
"showing",0.08063211211653767,923,1
"cost",0.08065395771721946,3691,4
"challenge",0.080807208994098,921,1
"agree",0.08138156313128952,1829,2
"sense",0.08151526778046471,2739,3
"protection",0.08169422555824836,911,1
"test",0.08201833753974462,4537,5
"either",0.08211486518966268,5438,6
"foreign",0.08214507669267579,1812,2
"season",0.08214507669267579,906,1
"becomes",0.08260093172426666,901,1
"idea",0.08318566261203161,2684,3
"subsequent",0.08324769517177212,894,1
"numbers",0.08371590493089344,1778,2
"worse",0.08381017959860841,888,1
"combined",0.08399936736293935,886,1
"fold",0.08409428190233251,885,1
"theater",0.08466830430439622,879,1
"occurred",0.08495826425064414,876,1
"studied",0.08525021704875631,873,1
"threat",0.08525021704875631,873,1
"washed",0.08574128972760861,868,1
"scores",0.0858401839487477,867,1
"confirmed",0.08633809684868245,862,1
"manner",0.08643837338393061,861,1
"become",0.0869686701531572,3423,4
"44",0.08714688464117595,854,1
"club",0.0872490498048819,853,1
"frequently",0.08766011717734307,849,1
"having",0.08770143705345779,4243,5
"gift",0.08776348995703333,848,1
"credit",0.08812722259747101,1689,2
"latter",0.08828403260209283,843,1
"itself",0.08849398273907762,2523,3
"removed",0.08859933271852888,840,1
"shown",0.08888149619852422,5024,6
"slightly",0.08912986764498715,835,1
"condition",0.08934386492624762,833,1
"camp",0.08988338101879742,828,1
"earlier",0.09015558992557754,1651,2
"31",0.09015558992557754,1651,2
"final",0.09039284147801328,2470,3
"present",0.09093773152928186,4092,5
"campaign",0.09131710366081507,2445,3
"users",0.09142928683484554,814,1
"signals",0.09188078948588181,810,1
"per",0.09205125477249755,3234,4
"represented",0.09210821718262904,808,1
"chosen",0.09222235375906353,807,1
"maximum",0.09279730608923224,802,1
"trial",0.0929131579070715,1602,2
"crisis",0.0931457315188539,799,1
"local",0.09343809100259168,3186,4
"size",0.09361438928750224,2385,3
"violence",0.09373229154101292,794,1
"appears",0.09396898924692458,1584,2
"which",0.09449963913440847,29927,38
"design",0.09533318465016773,2342,3
"10",0.096336225558731,10043,13
"answers",0.09690552016089098,768,1
"changing",0.09703186373346058,767,1
"1993",0.09715853718480975,766,1
"leading",0.09728554180858073,1530,2
"germany",0.09728554180858073,765,1
"papers",0.09792557826784774,2280,3
"problem",0.09794705788580516,4559,6
"virginia",0.09805459747505173,759,1
"changes",0.09813217231482631,3792,5
"natural",0.09943011287049335,1497,2
"alternative",0.1000987753645787,1487,2
"clearly",0.10023358853005289,1485,2
"origin",0.10043649053112587,741,1
"follows",0.10070830782620334,739,1
"linked",0.10084476894791906,738,1
"edition",0.10181045072991007,731,1
"46",0.10181045072991007,731,1
"murder",0.10222999929061026,728,1
"chemical",0.10237061827175277,727,1
"25",0.10237061827175278,3635,5
"screen",0.10251162463300863,726,1
"michael",0.10272386402148276,1449,2
"leaving",0.10279480591652523,724,1
"defense",0.1032941561187568,1441,2
"firm",0.10365381543671903,718,1
"20",0.10378028862968697,5737,8
"entertainment",0.10408872655043953,715,1
"kennedy",0.10423450908062222,714,1
"continues",0.10438070053795831,713,1
"causes",0.10467431713581472,711,1
"table",0.10610266321485742,4910,7
"vast",0.10647130112097893,699,1
"carried",0.1067768141801496,1394,2
"balance",0.10693022914305211,696,1
"family",0.1074448115739619,6234,9
"point",0.10756775354444699,5535,8
"1992",0.1077039645203535,691,1
"following",0.10814216722401085,3441,5
"aware",0.10817360390052945,688,1
"difference",0.10825227561245711,2750,4
"buying",0.1083310618392493,687,1
"completed",0.10864735691031278,685,1
"dollars",0.10907196797786656,2047,3
"latin",0.11025694738305818,675,1
"nations",0.11025694738305818,675,1
"afford",0.11042053335840396,674,1
"months",0.11046150572699706,2695,4
"features",0.11066682451087623,1345,2
"being",0.11079038255833908,8061,12
"its",0.11126658865044181,21404,32
"list",0.1113012554589695,2006,3
"higher",0.11157936954057611,3335,5
"beaches",0.11157936954057611,667,1
"nor",0.11267742541039254,1321,2
"gain",0.11293389906458919,659,1
"trend",0.11345036506640895,656,1
"et",0.11362357173063248,3275,5
"decades",0.11397157654450883,653,1
"fact",0.11449759920548348,5200,8
"stores",0.11449759920548348,650,1
"control",0.11508186096113232,6467,10
"sort",0.11509965896004372,3233,5
"also",0.11558066275860611,21249,33
"100",0.11646860639055441,3195,5
"nearby",0.11683428490355459,637,1
"plan",0.11771204346945711,2529,4
"race",0.11785184399614294,1263,2
"cell",0.11844579228153465,7540,12
"bind",0.11869767062769421,627,1
"edge",0.1188872835200707,626,1
"based",0.11959689540517675,4356,7
"completely",0.12003780561865204,1240,2
"judgment",0.12003780561865204,620,1
"prison",0.12003780561865204,620,1
"advertising",0.12023172776020075,619,1
"okay",0.12070840788467803,5549,9
"male",0.12071928545590312,1233,2
"source",0.12147460198623114,1838,3
"given",0.12157854758108516,4285,7
"stories",0.12160692726072594,1836,3
"decided",0.12170636056183853,1223,2
"traffic",0.12240697283480965,608,1
"equally",0.12260863176863965,607,1
"football",0.12321761503901368,604,1
"content",0.12455805771307828,1195,2
"police",0.12487154275765817,1192,2
"justice",0.12494142050962105,1787,3
"stable",0.12508141089674668,595,1
"except",0.12585700025405458,1774,3
"apartment",0.1270024564565943,586,1
"formed",0.12721955467275942,585,1
"impossible",0.12721955467275942,585,1
"log",0.12765598539204848,583,1
"issued",0.12787532557313447,582,1
"rapidly",0.12787532557313447,582,1
"doctors",0.1280954207978731,581,1
"12",0.12831627497166254,4640,8
"congress",0.12831627497166254,2320,4
"unable",0.1285378920268813,579,1
"phrase",0.1285378920268813,579,1
"lake",0.12909529832361538,1153,2
"mouse",0.12928217628876248,1727,3
"washington",0.1294320686670683,4025,7
"enjoy",0.12965756007589593,1722,3
"generation",0.12965756007589593,1148,2
"already",0.12970275267264597,2869,5
"north",0.1302475314728111,2857,5
"puts",0.13056743769046364,570,1
"performed",0.1306591283068193,2848,5
"border",0.13125827069411689,567,1
"greater",0.13125827069411689,2268,4
"park",0.13149017576601463,1698,3
"helps",0.1321908338962065,563,1
"cars",0.1321908338962065,1126,2
"key",0.13258332449566082,1684,3
"attention",0.13345506183544104,1673,3
"23",0.13361479260963063,2228,4
"organized",0.13361479260963063,557,1
"noise",0.13361479260963063,557,1
"plants",0.1347030578888041,1105,2
"treated",0.13490653682821319,1655,3
"teaching",0.13556182055294036,549,1
"visit",0.13605747620395664,1641,3
"death",0.13622350119017257,3278,6
"mail",0.13638993185747883,1637,3
"deal",0.13705974122203363,2172,4
"van",0.13705974122203363,543,1
"turning",0.1373126189733658,542,1
"exception",0.1373126189733658,542,1
"kit",0.1375664315777528,541,1
"claim",0.1378211842288227,1080,2
"tool",0.13807688215874633,539,1
"himself",0.1386556860429702,2147,4
"imagine",0.13884970052903783,1072,2
"mothers",0.13884970052903783,536,1
"revealed",0.13910923267955938,1070,2
"transition",0.13910923267955938,535,1
"aside",0.1401571365038875,531,1
"burden",0.1404215839312533,530,1
"william",0.14122094778664945,1054,2
"las",0.1414894286759777,526,1
"stuff",0.14187474847084694,3672,7
"taking",0.1419617348279719,2097,4
"ancient",0.142165118402224,1047,2
"transcription",0.14275595808867828,1564,3
"personnel",0.14284729267478746,521,1
"dangerous",0.1439524941655015,517,1
"writing",0.14423147186737262,1548,3
"exact",0.1450749307671818,513,1
"noticed",0.1450749307671818,513,1
"offers",0.14535828024133646,1024,2
"art",0.145585757988193,2556,5
"prefer",0.14592831271287113,510,1
"billion",0.14602375307435764,1529,3
"victory",0.1462150088085742,509,1
"killing",0.1465028336290635,508,1
"complete",0.14657496697895472,2031,4
"nature",0.14669534720807675,1522,3
"los",0.1470818962125776,2024,4
"governments",0.14795912422179774,503,1
"bar",0.14869818078634217,1001,2
"leader",0.14899587484197052,999,2
"mental",0.15004725702331503,496,1
"starr",0.15116473828753746,1477,3
"kinds",0.15126715342187858,984,2
"fighting",0.15126715342187858,492,1
"most",0.15162817288111938,17179,35
"yard",0.15188457037462094,490,1
"jordan",0.15188457037462094,490,1
"lunch",0.15219517276802508,489,1
"53",0.15250704812205793,488,1
"98",0.15250704812205793,488,1
"feature",0.1526634656073113,975,2
"80",0.15376743694951295,968,2
"avoid",0.15376743694951295,968,2
"ci",0.15408579603222414,483,1
"different",0.15408579603222416,8694,18
"work",0.1541551790455672,11104,23
"within",0.15452205253288165,5298,11
"setting",0.15472648541281553,962,2
"wow",0.15504883225742555,960,2
"paper",0.1551206473719496,4318,9
"became",0.1553725250178795,1916,4
"practice",0.15569757214134786,1434,3
"capture",0.15602398214583704,477,1
"resolution",0.15602398214583704,477,1
"practical",0.15701147570372206,474,1
"build",0.1571772745165032,947,2
"advantage",0.15801154879737636,942,2
"yield",0.15902444334094928,468,1
"regular",0.15902444334094928,936,2
"entered",0.16005040749153607,465,1
"appeared",0.16005040749153607,930,2
"couple",0.1601882037958766,2323,5
"helped",0.16022268995385203,929,2
"ad",0.16039534371457814,928,2
"paid",0.1606261283817934,1390,3
"french",0.16082861044530364,1851,4
"press",0.16171977288910097,2301,5
"item",0.16249659275887393,458,1
"invasion",0.16249659275887393,458,1
"fan",0.16320929711307955,456,1
"allowed",0.16368791675270736,1364,3
"board",0.16392828080080238,1362,3
"salt",0.16429015338535158,453,1
"army",0.16447168946644036,905,2
"seeking",0.16465362717602713,452,1
"jesus",0.16538542107458726,450,1
"19",0.16563080003760597,2696,6
"fail",0.16575376276963089,449,1
"blast",0.16612374884724165,448,1
"thursday",0.1663093619744453,895,2
"15",0.1663465343843636,4474,10
"slides",0.16649539034354424,447,1
"harder",0.16649539034354424,447,1
"absolutely",0.1670559808834215,891,2
"finished",0.16724368423272867,445,1
"county",0.16724368423272867,890,2
"age",0.1673272434054655,4003,9
"league",0.1679987347258787,443,1
"created",0.16825193553179565,1327,3
"france",0.16876063374957884,882,2
"proved",0.16914418064446424,440,1
"phenomenon",0.16952947490561335,439,1
"traditional",0.17069596211826668,1308,3
"japan",0.17108836662888335,870,2
"gas",0.17128524622224225,869,2
"receive",0.17128524622224225,869,2
"muscle",0.1716143877407324,1301,3
"beach",0.1718786131260145,1299,3
"scale",0.1720773167250041,865,2
"composition",0.1726761936973649,431,1
"displayed",0.1726761936973649,431,1
"third",0.1728365988935538,2153,5
"weekend",0.17307776624084714,860,2
"possibly",0.17327925374520203,859,2
"58",0.1734812109173992,429,1
"racial",0.1734812109173992,429,1
"order",0.17357112084790838,3859,9
"truck",0.1742937692823519,427,1
"american",0.17446888023608503,5972,14
"map",0.1744980996097638,853,2
"admitted",0.17511397525544534,425,1
"both",0.17582317799019573,11852,28
"course",0.17635886133546036,5486,13
"quote",0.1767777659942144,421,1
"hell",0.17719866543705776,420,1
"field",0.1773042036535182,1679,4
"placed",0.17868772985249523,833,2
"object",0.17933358911702232,415,1
"describing",0.17933358911702232,415,1
"17",0.18051423298161812,2886,7
"lawyer",0.18063941622224336,824,2
"common",0.18082751696804925,2881,7
"fluid",0.18107892818385465,411,1
"career",0.18152058410625432,820,2
"among",0.18206712707684145,5314,13
"team",0.18218712235878645,1634,4
"piece",0.1824103908910889,2448,6
"13",0.1825782017382748,3261,8
"reporter",0.1833089642452322,812,2
"wednesday",0.1833089642452322,812,2
"news",0.18355556823300603,4460,11
"series",0.18376157897176362,1620,4
"simultaneously",0.18421643436525809,404,1
"names",0.18421643436525809,1616,4
"believed",0.18490295523866898,805,2
"neighbors",0.18513293403871708,402,1
"added",0.1855946121784645,2005,5
"check",0.18590367897643034,1201,3
"mixed",0.18675894475172966,797,2
"senior",0.18762211634512002,1190,3
"games",0.18770098230407128,793,2
"repeated",0.18793797849384916,792,2
"36",0.18953337729260852,1178,3
"elected",0.1898557129682762,392,1
"remarkable",0.1898557129682762,392,1
"1988",0.1898557129682762,392,1
"mercury",0.190341277451571,391,1
"repeats",0.190341277451571,391,1
"34",0.1905036846848915,1172,3
"speaker",0.19082933200913912,390,1
"something",0.19144828409819686,8941,23
"inc",0.1915661247968192,777,2
"places",0.19168947709868453,1553,4
"getting",0.1918129883597017,3492,9
"24",0.1919366588873353,3102,8
"form",0.19218447897627958,3098,8
"wing",0.1923086291564968,387,1
"independently",0.19280683804032195,386,1
"tuesday",0.19280683804032198,1158,3
"explain",0.1929734818069947,1157,3
"survive",0.19330763502224485,385,1
"forms",0.1936429474854231,1153,3
"whom",0.19516636228207415,1144,3
"exist",0.19533711150541802,762,2
"younger",0.19636791420465505,758,2
"abundance",0.19636791420465505,379,1
"daniel",0.1968874060411753,378,1
"kids",0.19726694802872458,4150,11
"hunting",0.19740965380255773,377,1
"dating",0.19793467947756452,376,1
"shares",0.19793467947756452,376,1
"copy",0.19793467947756452,752,2
"scandal",0.19819824096821376,751,2
"rule",0.1983114108812143,2627,7
"favor",0.19925954346335814,747,2
"player",0.1995266474090195,373,1
"boats",0.1995266474090195,373,1
"learning",0.19979446841225304,745,2
"63",0.20006300936442006,372,1
"episode",0.20006300936442006,372,1
"parties",0.20033227317244756,743,2
"pictures",0.20087298106225174,741,2
"lives",0.20087298106225174,1482,4
"68",0.2011444310366602,370,1
"sport",0.2011444310366602,370,1
"unique",0.20187189733335698,1106,3
"taken",0.20239474607029911,2574,7
"throughout",0.2027886634429544,1468,4
"used",0.20319006070183407,14651,40
"blair",0.20334273082941057,366,1
"tone",0.20389983420154592,365,1
"dates",0.20389983420154592,365,1
"forth",0.20417953219084845,729,2
"future",0.20486200408373967,2543,7
"partners",0.20502324926601725,363,1
"43",0.2061591121428373,722,2
"radical",0.20673177634323406,360,1
"mass",0.2069233720581027,1079,3
"rome",0.20730763087343806,359,1
"escape",0.20788670246805663,358,1
"rely",0.20905460529091086,356,1
"demands",0.21023570475583125,354,1
"67",0.21023570475583125,354,1
"64",0.21023570475583125,354,1
"war",0.21106123762790915,4584,13
"30",0.21128016886746423,4227,12
"gifts",0.2114302258055803,352,1
"canadian",0.2114302258055803,352,1
"task",0.21173098003858967,703,2
"22",0.21272522514697834,2449,7
"represents",0.21386045828610423,696,2
"presents",0.21386045828610423,348,1
"showed",0.21447677084600655,2429,7
"kingdom",0.21447677084600655,347,1
"wells",0.2150966459062551,346,1
"tail",0.2150966459062551,346,1
"followed",0.21634720780105893,1720,5
"needed",0.21634720780105895,2064,6
"1960s",0.21697795767802994,343,1
"cuts",0.21729471382062557,685,2
"able",0.21773972932581703,3418,10
"32",0.217931008736645,1366,4
"available",0.21807614126776959,3754,11
"act",0.21825055567027646,3069,9
"killed",0.21825055567027649,1023,3
"perhaps",0.21873163698328954,2722,8
"columbia",0.2195381695680362,339,1
"discovered",0.2198624504684321,677,2
"award",0.22084106671680792,337,1
"plot",0.22084106671680792,674,2
"bags",0.22084106671680792,337,1
"tv",0.22105972123830972,2020,6
"massachusetts",0.2214983317963222,336,1
"points",0.22204904868293668,2011,6
"although",0.22266780556504623,5682,17
"thick",0.22282466911246787,334,1
"earned",0.22282466911246787,334,1
"eliminated",0.22349381226295573,333,1
"universe",0.22349381226295573,333,1
"south",0.22371775395861002,2994,9
"uniform",0.2241669863962779,332,1
"royal",0.22518438572939264,661,2
"text",0.22518438572939264,661,2
"supposed",0.22535485082078507,1321,4
"atlantic",0.22552557419261898,330,1
"declared",0.22586779812917837,659,2
"southwest",0.22621106226007376,329,1
"logic",0.2269007301328179,328,1
"worst",0.22794315308901766,653,2
"47",0.22829275915203764,652,2
"11",0.22941874070149282,4866,15
"grown",0.23017558603164212,970,3
"meal",0.23041312533611227,323,1
"shooting",0.23041312533611227,323,1
"magazines",0.23112869404833622,644,2
"due",0.2312184527644715,2575,8
"14",0.23177651661029047,3211,10
"va",0.23184872113259897,321,1
"roads",0.23184872113259897,321,1
"times",0.23264360431486258,9917,31
"sentence",0.23293721278110882,639,2
"cooking",0.2333023181302955,319,1
"attempted",0.2333023181302955,319,1
"33",0.2349595563806291,1267,4
"famous",0.2357036879922859,1263,4
"correct",0.23676597926902737,943,3
"comedy",0.23701732319606453,314,1
"carved",0.23701732319606453,314,1
"selling",0.23701732319606453,628,2
"audience",0.2377745670401414,626,2
"traveling",0.2377745670401414,313,1
"cohen",0.23853666501142393,312,1
"an",0.23936699111253243,49125,158
"front",0.23978554807431096,2483,8
"reply",0.2400756112373041,310,1
"others",0.2402305987203495,3098,10
"citizens",0.2404634555204015,619,2
"week",0.2406448786922751,4639,15
"referring",0.24085255496299116,309,1
"faced",0.24163454377780605,308,1
"cents",0.24163454377780605,308,1
"shop",0.24163454377780605,616,2
"below",0.24281709456301556,1839,6
"forward",0.2432138545214519,918,3
"year",0.2439870358590921,10066,33
"studying",0.24401127699529268,305,1
"campus",0.24401127699529268,305,1
"linda",0.24401127699529268,305,1
"thoughts",0.24401127699529268,305,1
"checked",0.24401127699529268,305,1
"divided",0.2448139456696193,608,2
"quickly",0.24535199829746465,910,3
"east",0.2464352300780274,2114,7
"toward",0.2468439120516228,1809,6
"simple",0.24791285637429802,1501,5
"mexican",0.2480781316118809,600,2
"indianapolis",0.2480781316118809,300,1
"villages",0.2480781316118809,300,1
"forces",0.24835408059031458,899,3
"often",0.24849228542091575,4193,14
"mo",0.2489078243597467,299,1
"16",0.2496669211098527,3279,11
"zip",0.24974308551531635,298,1
"expressions",0.24974308551531635,298,1
"exactly",0.24986286637167862,2085,7
"1987",0.2505839713251322,297,1
"shows",0.2514305387958252,2368,8
"entering",0.2522828457069975,295,1
"romantic",0.25314095062436826,294,1
"mrs",0.25314095062436826,294,1
"arrested",0.2540049129131886,293,1
"under",0.25451161977850423,7018,24
"classic",0.25531197078409695,583,2
"neither",0.2561908415957462,1162,4
"writes",0.2563379086689929,871,3
"intense",0.2575205518462431,289,1
"pieces",0.2575205518462432,867,3
"anyway",0.25766914997194784,1733,6
"saving",0.25769889017854664,1444,5
"vote",0.25823539029689196,1441,5
"persons",0.2584147204290426,576,2
"notes",0.2585942998039064,1439,5
"writer",0.2596166493612707,860,3
"promote",0.2597676770805036,573,2
"page",0.2598913759743514,3150,11
"hong",0.2602218163760988,572,2
"requested",0.2602218163760988,286,1
"their",0.2602673176554093,28595,100
"whose",0.2603229519440647,2573,9
"sounds",0.2607688839648363,1427,5
"strictly",0.2611348753809273,285,1
"managed",0.2615938118930203,569,2
"academy",0.2620543643787474,284,1
"spain",0.26251654138823377,567,2
"laws",0.26251654138823377,1134,4
"illinois",0.2629803515320292,283,1
"50",0.2636252624758408,3670,13
"month",0.26364578764420543,1976,7
"parts",0.26367914786028085,1129,4
"twin",0.26391290597008604,282,1
"fruit",0.26391290597008604,282,1
"ceiling",0.2648520978062785,281,1
"ads",0.2648520978062785,562,2
"helping",0.2657979981555867,560,2
"female",0.26651186923389175,1117,4
"staying",0.2667506791525601,279,1
"wealthy",0.2667506791525601,279,1
"sits",0.2667506791525601,279,1
"crystal",0.2667506791525601,279,1
"mean",0.26679849250247095,11158,40
"terrible",0.2677102139696556,556,2
"hall",0.26771021396965566,834,3
"january",0.2680315947787429,833,3
"calls",0.2681925747155469,1665,6
"class",0.26879797556140594,2215,8
"search",0.2690652186679836,1383,5
"define",0.26965014305639223,552,2
"fellow",0.27013952625613163,551,2
"princess",0.2706306890311428,275,1
"protect",0.27063068903114285,825,3
"or",0.2715023054091013,65514,239
"small",0.2725679488327641,6007,22
"kill",0.2726133314416274,819,3
"fifty",0.2729465995729741,818,3
"sports",0.27336433235468965,1089,4
"contents",0.27361558633663335,272,1
"des",0.2746252379467316,271,1
"has",0.2751849306900941,34347,127
"ca",0.27547232381331627,1621,6
"silence",0.2766670612771906,269,1
"trading",0.2771822699574088,537,2
"america",0.2772855420401053,2684,10
"moved",0.27749231723924034,1341,5
"master",0.27769940105807567,536,2
"banks",0.27821846535911876,535,2
"hotel",0.2784787258505679,1069,4
"cd",0.2787394737212145,267,1
"main",0.2787394737212145,2403,9
"second",0.27898532992736336,4535,17
"city",0.27926243708654513,5330,20
"offered",0.27943719455656174,799,3
"finest",0.2797873664795649,266,1
"putting",0.28049034981242815,796,3
"ar",0.2808431678625066,265,1
"cover",0.28124115062282196,2117,8
"71",0.28190696774077373,264,1
"offering",0.2824418955732989,527,2
"thirty",0.28271012149502095,1053,4
"81",0.2829788573519554,263,1
"egg",0.2829788573519554,263,1
"howard",0.2829788573519554,263,1
"vocabulary",0.2829788573519554,263,1
"finally",0.283113416960777,2103,8
"conclusion",0.2836979904074877,787,3
"steps",0.2837881391174996,1049,4
"atlanta",0.28405892932658117,262,1
"rather",0.2845340577627308,4185,16
"mix",0.2846020630346626,523,2
"kong",0.28514727771480564,522,2
"pleased",0.28514727771480564,261,1
"older",0.28514727771480564,1566,6
"sets",0.285365948940047,1304,5
"certain",0.28679552787500684,2595,10
"dozens",0.28734918719522884,259,1
"space",0.2873491871952289,1813,7
"michigan",0.28846294373474524,258,1
"id",0.28846294373474524,258,1
"abc",0.2895853676403279,514,2
"brief",0.28958536764032794,771,3
"explore",0.2907165604826729,512,2
"titled",0.2907165604826729,256,1
"smell",0.2907165604826729,256,1
"commercial",0.2932943427923715,1015,4
"usa",0.29358358770636794,1521,6
"pets",0.2941637924251552,253,1
"arguing",0.2941637924251552,253,1
"channel",0.2941637924251552,1012,4
"corps",0.2965077270261524,251,1
"signed",0.29769375793425706,500,2
"attended",0.29888931519503725,249,1
"going",0.2997113268663329,10181,41
"monument",0.30009451404663007,248,1
"planet",0.30009451404663007,248,1
"sharp",0.30009451404663007,248,1
"38",0.3007007655901586,990,4
"bucks",0.3013094715933776,247,1
"thanks",0.3017166465549903,740,3
"indian",0.30212492347861003,739,3
"clarke",0.30253430684375715,492,2
"past",0.30273941484839706,2950,12
"doing",0.30376914074924194,4165,17
"read",0.3040449184530542,4406,18
"african",0.30439034553605016,489,2
"promising",0.30501409624411585,244,1
"cigarette",0.30501409624411585,244,1
